0.0,0.0,0.0,0.4885974914481186,0.0,3,pss-q4
0.15172549966579996,0.017902667007496091,0.028905395754547498,0.5866590649942988,0.017909700824421133,3,Intended
0.0,-9.9461215255464717e-16,0.0,0.5370581527936146,-3.3306690738754696e-06,3,BinaryStress
0.16345589425957407,0.023493762845889481,0.018405748230930285,0.5701254275940707,0.023502641132522366,3,LikertStress
0.0,-2.6130809657875882e-15,0.0,0.49372862029646525,-8.8817841970012523e-06,3,PSS1
0.0,2.5875520315238722e-15,0.0,0.5233751425313569,8.8817841970012523e-06,3,PSS2
0.0,1.1273137944634938e-15,0.0,0.5250855188141391,3.8857805861880479e-06,3,PSS3
0.0,0.0,0.0,0.5102622576966933,0.0,3,PSS4
0.0,0.0,0.0,0.5068415051311288,0.0,3,happy
0.0,-9.833009613985536e-16,0.0,0.5370581527936146,-3.3306690738754696e-06,3,excited
0.0,0.0,0.0,0.5210946408209807,0.0,3,content
0.0,8.5875124092377483e-16,0.0,0.5205245153933865,2.7755575615628914e-06,3,worried
0.0,-2.6590975520848306e-15,0.0,0.45781071835803877,-6.9388939039072284e-06,3,irritable/angry
0.0,2.6704197115270925e-15,0.0,0.4618015963511973,6.9388939039072284e-06,3,Sad
0.10126620895845262,0.00874388710481574,0.020498653821598684,0.5786773090079818,0.0087626254402449876,4,pss-q4
0.15172549966579996,0.017902667007496091,0.028905395754547498,0.5627137970353477,0.017909700824421133,4,Intended
0.13839090073239824,0.01576649962144086,0.038842608058687077,0.5370581527936146,0.015791274057442642,4,BinaryStress
0.17921096392830704,0.028318518968394883,0.043380961679060248,0.6066134549600912,0.028387574753606527,4,LikertStress
0.0,-2.6130809657875882e-15,0.0,0.5792474344355758,-8.8817841970012523e-06,4,PSS1
0.10291636011563687,0.0092006587091228425,0.018805473392421956,0.5735461801596351,0.0092221959713463374,4,PSS2
0.077563800499305446,0.0053273638296987844,0.010670723998476956,0.5376282782212086,0.0053406112920440637,4,PSS3
0.0,0.0,0.0,0.6676168757126568,0.0,4,PSS4
0.10388009113577368,0.010075929624271925,0.011950364790419245,0.5535917901938426,0.010102844018526612,4,happy
0.0,-9.833009613985536e-16,0.0,0.5370581527936146,-3.3306690738754696e-06,4,excited
0.067364525736014813,0.0040544519345473056,0.0079374405254135361,0.548460661345496,0.0040647446871702351,4,content
0.0,8.5875124092377483e-16,0.0,0.6493728620296465,2.7755575615628914e-06,4,worried
0.0,-2.6590975520848306e-15,0.0,0.45781071835803877,-6.9388939039072284e-06,4,irritable/angry
0.0,2.6704197115270925e-15,0.0,0.6989737742303307,6.9388939039072284e-06,4,Sad
