Start,End,mean,standard deviation,min,max,median,mode,skew,Kurtosis,80_percentile,60_percentile,40_percentile,20_percentile,RMS,IQR,count>mean,count<mean,range,COV_M,Participant,Activity
1.50179219947e+12,1.50179225947e+12,152.0655738,10.97966653,133,175,150.0,146,0.268453302,-0.838221116,162.0,156.0,147.0,142.0,152.4614437,17.0,0.426229508,0.573770492,42,122.5622951,1,NA
1.50179216947e+12,1.50179222947e+12,150.7540984,10.18461671,133,175,151.0,152,0.149214936,-0.753301626,161.0,152.0,147.0,142.0,151.0977319,17.0,0.524590164,0.475409836,42,105.4551913,1,NA
1.50179213947e+12,1.50179219947e+12,151.5737705,14.12991132,124,180,151.0,162,-0.008125155,-0.418661557,164.0,152.0,147.0,142.0,152.2309505,19.0,0.475409836,0.524590164,56,202.9819672,1,NA
1.50179210947e+12,1.50179216947e+12,141.7704918,19.07912209,119,180,132.0,124,0.602394855,-1.110115731,162.0,143.0,130.0,124.0,143.0485416,38.0,0.409836066,0.590163934,61,370.0797814,1,NA
1.50179207947e+12,1.50179213947e+12,126.3278689,5.155679063,116,136,126.0,121,-0.001317229,-1.13938162,132.0,128.0,124.0,121.0,126.4330316,11.0,0.475409836,0.524590164,20,27.02404372,1,NA
1.50179204947e+12,1.50179210947e+12,125.9836066,5.240109507,116,139,124.0,124,0.588961955,-0.227156148,131.0,126.0,124.0,122.0,126.0925369,7.0,0.426229508,0.573770492,23,27.91639344,1,Sing-a-song 1
1.50179201947e+12,1.50179207947e+12,128.442623,5.73034657,120,139,128.0,133,0.138168735,-1.359192945,134.0,131.0,125.0,122.0,128.5703864,10.0,0.491803279,0.508196721,19,33.38415301,1,Sing-a-song 1
1.50179198947e+12,1.50179204947e+12,127.9344262,5.969509556,117,139,129.0,133,-0.162942213,-1.06644805,133.0,130.0,127.0,122.0,128.0736212,10.0,0.540983607,0.459016393,22,36.22896175,1,Sing-a-song 1
1.50179195947e+12,1.50179201947e+12,121.6229508,5.70062963,114,133,120.0,120,0.505160527,-1.090773295,129.0,122.0,119.0,116.0,121.7564756,10.0,0.426229508,0.573770492,19,33.03879781,1,Sing-a-song 1
1.50179192947e+12,1.50179198947e+12,125.2459016,9.508677207,114,147,123.0,120,0.700326048,-0.636231234,133.0,127.0,120.0,116.0,125.6063327,14.0,0.426229508,0.573770492,33,91.92185792,1,Sing-a-song 1
1.50179189947e+12,1.50179195947e+12,133.6065574,7.062435117,123,148,132.0,138,0.436754922,-0.780193488,138.0,136.0,131.0,127.0,133.7930871,11.0,0.459016393,0.540983607,25,50.70928962,1,Sing-a-song 1
1.50179186947e+12,1.50179192947e+12,134.1147541,6.062781812,125,148,133.0,138,0.447331663,-0.623424844,138.0,136.0,131.0,129.0,134.251721,9.0,0.459016393,0.540983607,23,37.36994536,1,Sing-a-song 1
1.50179183947e+12,1.50179189947e+12,139.0819672,12.67409269,127,168,134.0,128,1.139008629,0.013811333,146.0,138.0,132.0,129.0,139.658248,14.0,0.37704918,0.62295082,41,163.3098361,1,Sing-a-song 1
1.50179180947e+12,1.50179186947e+12,132.5081967,16.49801076,115,168,128.0,120,1.011139431,-0.314287287,146.0,128.0,127.0,120.0,133.5312943,20.0,0.31147541,0.68852459,53,276.720765,1,NA
1.50179177947e+12,1.50179183947e+12,126.7540984,10.51876658,115,147,123.0,120,0.995020388,-0.385346414,136.0,125.0,120.0,120.0,127.1898027,10.0,0.393442623,0.606557377,32,112.4885246,1,NA
1.50179174947e+12,1.50179180947e+12,136.8196721,13.69397163,119,165,130.0,130,0.627618646,-0.7948049,147.0,138.0,130.0,125.0,137.5032637,19.0,0.409836066,0.590163934,46,190.6502732,1,rest6
1.50179171947e+12,1.50179177947e+12,140.0983607,11.62488134,128,165,138.0,130,0.743550619,-0.691006572,149.0,141.0,132.0,130.0,140.5798297,19.0,0.409836066,0.590163934,37,137.3901639,1,rest6
1.50179168947e+12,1.50179174947e+12,133.0983607,9.325981543,120,152,132.0,120,0.32900199,-0.942932709,142.0,136.0,128.0,125.0,133.4246886,13.0,0.459016393,0.540983607,32,88.42349727,1,rest6
1.50179165947e+12,1.50179171947e+12,131.0163934,6.834079988,120,146,131.0,120,-0.025942963,-0.888171646,137.0,133.0,129.0,125.0,131.1945121,10.0,0.491803279,0.508196721,26,47.48306011,1,rest6
1.50179162947e+12,1.50179168947e+12,136.4098361,5.445338055,124,146,137.0,138,-0.334550135,-0.475340024,142.0,138.0,135.0,132.0,136.5184789,7.0,0.524590164,0.475409836,22,30.14590164,1,rest6
1.50179159947e+12,1.50179165947e+12,136.9672131,7.977359794,124,155,136.0,132,0.532293053,-0.275534742,143.0,138.0,135.0,129.0,137.1993285,10.0,0.491803279,0.508196721,31,64.6989071,1,rest6
1.50179156947e+12,1.50179162947e+12,130.3278689,9.494987999,120,155,128.0,132,1.30996374,1.076517388,132.0,131.0,127.0,122.0,130.673288,9.0,0.426229508,0.573770492,35,91.65737705,1,NA
1.50179153947e+12,1.50179159947e+12,127.2786885,5.566678226,120,140,127.0,123,0.438042702,-0.94904013,132.0,128.0,125.0,122.0,127.4003629,9.0,0.426229508,0.573770492,20,31.50437158,1,NA
1.50179150947e+12,1.50179156947e+12,140.7213115,14.18857905,122,170,137.0,147,0.781220369,-0.32000588,147.0,141.0,136.0,127.0,141.4348022,17.0,0.409836066,0.590163934,48,204.6710383,1,NA
1.50179147947e+12,1.50179153947e+12,147.0327869,13.65015728,129,175,142.0,147,0.703927134,-0.789403076,164.0,147.0,140.0,134.0,147.6650508,18.0,0.327868852,0.672131148,46,189.4322404,1,Infant Crying7-3
1.50179144947e+12,1.50179150947e+12,136.0163934,12.49720205,122,175,134.0,134,1.696080763,2.649230087,141.0,136.0,131.0,126.0,136.589309,11.0,0.327868852,0.672131148,53,158.7830601,1,Infant Crying7-3
1.50179141947e+12,1.50179147947e+12,130.6885246,8.033823954,122,149,127.0,122,0.71349611,-0.785686049,138.0,130.0,126.0,124.0,130.9352236,14.0,0.393442623,0.606557377,27,65.61803279,1,NA
1.50179138947e+12,1.50179144947e+12,132.1803279,9.149949739,122,167,132.0,132,1.326668779,2.094137741,138.0,132.0,128.0,124.0,132.4966439,10.0,0.31147541,0.68852459,45,85.11693989,1,crying rest 2
1.50179135947e+12,1.50179141947e+12,132.2786885,7.342066416,122,167,132.0,132,2.126713417,7.400634113,136.0,132.0,131.0,127.0,132.4822908,7.0,0.37704918,0.62295082,45,54.80437158,1,crying rest 2
1.50179132947e+12,1.50179138947e+12,127.3606557,6.062604501,119,141,125.0,122,0.694730074,-0.880774868,134.0,127.0,124.0,122.0,127.5048697,11.0,0.360655738,0.639344262,22,37.36775956,1,crying rest 2
1.50179129947e+12,1.50179135947e+12,128.9180328,8.302271232,119,146,126.0,122,0.802945797,-0.785020511,139.0,128.0,124.0,122.0,129.1850877,13.0,0.360655738,0.639344262,27,70.07650273,1,crying rest 2
1.50179126947e+12,1.50179132947e+12,138.8852459,11.76839106,119,172,139.0,129,0.366232865,-0.493443049,150.0,143.0,135.0,129.0,139.3829493,17.0,0.508196721,0.491803279,53,140.8032787,1,crying rest 2
1.50179123947e+12,1.50179129947e+12,144.2131148,11.45069939,123,172,146.0,129,-0.250533733,-0.732551827,155.0,150.0,143.0,130.0,144.6670003,16.0,0.573770492,0.426229508,49,133.3038251,1,NA
1.50179120947e+12,1.50179126947e+12,141.3278689,9.740436775,123,160,141.0,152,-0.085764168,-0.994250475,152.0,145.0,139.0,131.0,141.6631308,17.0,0.491803279,0.508196721,37,96.45737705,1,NA
1.50179117947e+12,1.50179123947e+12,137.5245902,10.285445,122,154,138.0,129,0.05172671,-1.409484394,150.0,141.0,133.0,127.0,137.9086773,18.0,0.508196721,0.491803279,32,107.5535519,1,crying rest 1
1.50179114947e+12,1.50179120947e+12,140.9836066,14.61247143,122,167,140.0,124,0.142699378,-1.378771487,154.0,146.0,136.0,124.0,141.7388501,27.0,0.491803279,0.508196721,45,217.0830601,1,crying rest 1
1.50179111947e+12,1.50179117947e+12,141.1147541,14.27837797,120,167,140.0,149,0.084595949,-1.176179093,153.0,149.0,138.0,124.0,141.8352774,24.0,0.475409836,0.524590164,47,207.2699454,1,crying rest 1
1.50179108947e+12,1.50179114947e+12,129.9016393,10.84118576,120,149,125.0,121,0.844949538,-0.92589349,142.0,128.0,122.0,121.0,130.3532401,19.0,0.344262295,0.655737705,29,119.4901639,1,crying rest 1
1.50179105947e+12,1.50179111947e+12,126.147541,6.530724524,119,143,123.0,121,1.156345768,0.377509349,131.0,125.0,122.0,121.0,126.3164774,9.0,0.344262295,0.655737705,24,43.36120219,1,crying rest 1
1.50179102947e+12,1.50179108947e+12,132.2786885,7.913738101,119,151,132.0,130,0.179266682,-0.713684507,140.0,134.0,130.0,125.0,132.5152017,12.0,0.475409836,0.524590164,32,63.67103825,1,crying rest 1
1.50179099947e+12,1.50179105947e+12,142.9344262,11.00650903,119,159,143.0,141,-0.350798409,-0.974685548,154.0,148.0,141.0,132.0,143.357572,18.0,0.508196721,0.491803279,40,123.1622951,1,NA
1.50179096947e+12,1.50179102947e+12,141.5901639,11.50819672,122,159,140.0,126,-0.035493593,-1.416395541,154.0,146.0,137.0,130.0,142.057077,20.0,0.491803279,0.508196721,37,134.6459016,1,Infant Crying7-1
1.50179093947e+12,1.50179099947e+12,135.0655738,6.513211926,122,145,135.0,126,-0.096536942,-1.002128334,141.0,137.0,134.0,128.0,135.2225246,10.0,0.475409836,0.524590164,23,43.12896175,1,NA
1.50179090947e+12,1.50179096947e+12,132.0655738,8.050799477,121,145,133.0,125,0.281809209,-1.314656476,141.0,134.0,127.0,125.0,132.3107371,14.0,0.508196721,0.491803279,24,65.89562842,1,NA
1.50179087947e+12,1.50179093947e+12,132.295082,9.226377479,121,152,130.0,125,0.787306598,-0.470281414,140.0,133.0,127.0,125.0,132.6164196,11.0,0.459016393,0.540983607,31,86.54480874,1,NA
1.50179084947e+12,1.50179090947e+12,136.7868852,7.505440112,126,152,134.0,130,0.513234245,-0.827568752,144.0,137.0,133.0,130.0,136.9926407,11.0,0.409836066,0.590163934,26,57.2704918,1,rest5
1.50179081947e+12,1.50179087947e+12,139.8196721,10.98062108,113,159,138.0,158,0.376984927,-0.583602735,147.0,142.0,135.0,130.0,140.2501863,14.0,0.442622951,0.557377049,46,122.5836066,1,rest5
1.50179078947e+12,1.50179084947e+12,151.0327869,12.82539388,113,166,158.0,158,-0.632088559,-0.547790525,163.0,158.0,147.0,137.0,151.5763618,23.0,0.557377049,0.442622951,53,167.2322404,1,rest5
1.50179075947e+12,1.50179081947e+12,155.3934426,25.21597119,123,214,155.0,136,1.111538012,0.727519074,166.0,160.0,146.0,136.0,157.426069,29.0,0.475409836,0.524590164,91,646.442623,1,rest5
1.50179072947e+12,1.50179078947e+12,139.4754098,28.00503851,121,214,127.0,123,2.073606681,2.811395366,145.0,136.0,125.0,123.0,142.2591724,13.0,0.213114754,0.786885246,93,797.3535519,1,rest5
1.50179069947e+12,1.50179075947e+12,127.7540984,5.966177175,121,144,126.0,123,1.469898381,1.394455922,130.0,127.0,125.0,123.0,127.8933341,7.0,0.393442623,0.606557377,23,36.18852459,1,rest5
1.50179066947e+12,1.50179072947e+12,127.9180328,6.335678524,120,144,127.0,121,1.044842666,0.512608653,131.0,129.0,125.0,122.0,128.0748372,8.0,0.475409836,0.524590164,24,40.80983607,1,NA
1.50179063947e+12,1.50179069947e+12,125.6557377,3.701507207,120,132,125.0,121,0.187697078,-1.271645282,129.0,127.0,124.0,122.0,125.7102445,7.0,0.491803279,0.508196721,12,13.9295082,1,NA
1.50179060947e+12,1.50179066947e+12,132.5081967,7.910613229,121,150,131.0,127,0.478040035,-0.834405876,141.0,134.0,129.0,126.0,132.7441147,10.0,0.426229508,0.573770492,29,63.62076503,1,Eating 3
1.50179057947e+12,1.50179063947e+12,141.8688525,6.354230319,129,151,141.0,150,-0.20771885,-1.078203724,148.0,145.0,139.0,137.0,142.0110825,11.0,0.475409836,0.524590164,22,41.04918033,1,Eating 3
1.50179054947e+12,1.50179060947e+12,135.3278689,10.73636583,121,151,136.0,122,0.11312008,-1.512965064,148.0,139.0,130.0,123.0,135.7530907,22.0,0.508196721,0.491803279,30,117.1907104,1,Eating 3
1.50179051947e+12,1.50179057947e+12,124.6885246,4.600573676,116,137,124.0,122,0.809342196,0.130861531,129.0,124.0,123.0,121.0,124.7733683,5.0,0.37704918,0.62295082,21,21.51803279,1,Eating 3
1.50179048947e+12,1.50179054947e+12,129.9508197,9.067011418,116,148,126.0,124,0.386474818,-1.234440481,139.0,133.0,124.0,121.0,130.2667503,16.0,0.442622951,0.557377049,32,83.58087432,1,Eating 3
1.50179045947e+12,1.50179051947e+12,134.0163934,6.88188833,121,148,134.0,133,-0.136863877,-0.632226529,139.0,137.0,133.0,128.0,134.1929734,9.0,0.491803279,0.508196721,27,48.14972678,1,Eating 3
1.50179042947e+12,1.50179048947e+12,131.4262295,6.194812786,121,152,132.0,129,0.669305847,0.894794258,136.0,133.0,129.0,126.0,131.5721456,9.0,0.524590164,0.475409836,31,39.01530055,1,Eating 3
1.50179039947e+12,1.50179045947e+12,132.0819672,8.142773286,121,152,131.0,123,0.617060895,-0.507771198,140.0,133.0,129.0,125.0,132.3327277,11.0,0.409836066,0.590163934,31,67.40983607,1,Eating 3
1.50179036947e+12,1.50179042947e+12,134.7540984,7.743121194,121,152,136.0,136,0.003246006,-0.650099483,142.0,136.0,133.0,127.0,134.9763792,11.0,0.508196721,0.491803279,31,60.95519126,1,NA
1.50179033947e+12,1.50179039947e+12,132.4918033,5.944064268,123,145,133.0,127,0.383491024,-0.843357542,137.0,134.0,130.0,127.0,132.6250724,9.0,0.508196721,0.491803279,22,35.92076503,1,NA
1.50179030947e+12,1.50179036947e+12,137.5081967,11.70347146,123,164,134.0,134,0.831276275,-0.458719796,150.0,137.0,133.0,127.0,138.0053456,16.0,0.393442623,0.606557377,41,139.2540984,1,rest4
1.50179027947e+12,1.50179033947e+12,139.7704918,13.08157689,121,164,140.0,121,0.083292687,-0.938978716,151.0,143.0,139.0,124.0,140.3813308,23.0,0.540983607,0.459016393,43,173.9797814,1,rest4
1.50179024947e+12,1.50179030947e+12,131.0819672,9.532163125,121,164,127.0,121,1.274055902,1.255641008,140.0,129.0,127.0,124.0,131.4280954,9.0,0.327868852,0.672131148,43,92.37650273,1,rest4
1.50179021947e+12,1.50179027947e+12,129.5245902,3.404946052,124,139,129.0,127,0.556557354,-0.331512964,132.0,130.0,128.0,127.0,129.5693371,5.0,0.442622951,0.557377049,15,11.78688525,1,rest4
1.50179018947e+12,1.50179024947e+12,133.557377,5.96856407,125,147,133.0,131,0.594126752,-0.343217164,138.0,134.0,131.0,128.0,133.6906755,8.0,0.442622951,0.557377049,22,36.21748634,1,rest4
1.50179015947e+12,1.50179021947e+12,133.7377049,7.153817368,119,147,134.0,131,-0.18915659,-0.469024599,140.0,136.0,131.0,127.0,133.9289021,11.0,0.508196721,0.491803279,28,52.03005464,1,rest4
1.50179012947e+12,1.50179018947e+12,129.7377049,5.601234171,119,140,129.0,140,0.141333242,-0.405385931,134.0,131.0,128.0,126.0,129.8585611,7.0,0.491803279,0.508196721,21,31.89672131,1,NA
1.50179009947e+12,1.50179015947e+12,132.6721311,5.733769142,123,144,132.0,128,0.12564123,-1.065489224,138.0,135.0,130.0,128.0,132.7959732,10.0,0.459016393,0.540983607,21,33.42404372,1,NA
1.50179006947e+12,1.50179012947e+12,134.9672131,6.219923602,122,145,137.0,140,-0.460116612,-1.084782879,140.0,138.0,135.0,128.0,135.1104588,11.0,0.606557377,0.393442623,23,39.33224044,1,Stroop 2
1.50179003947e+12,1.50179009947e+12,133.557377,5.532392214,122,145,134.0,135,-0.137329822,-0.915591067,139.0,135.0,132.0,129.0,133.671913,9.0,0.540983607,0.459016393,23,31.11748634,1,Stroop 2
1.50179000947e+12,1.50179006947e+12,130.4590164,5.857806254,119,140,131.0,131,-0.498991964,-0.728132305,136.0,132.0,130.0,125.0,130.5904623,8.0,0.590163934,0.409836066,21,34.88579235,1,Stroop 2
1.50178997947e+12,1.50179003947e+12,126.8360656,5.02511831,119,137,126.0,122,0.237688065,-1.085913857,132.0,129.0,124.0,122.0,126.9355716,9.0,0.491803279,0.508196721,18,25.6726776,1,Stroop 2
1.50178994947e+12,1.50179000947e+12,128.9508197,5.406208421,122,139,129.0,122,0.216222143,-1.361100438,135.0,130.0,126.0,123.0,129.0640964,10.0,0.524590164,0.475409836,17,29.71420765,1,Stroop 2
1.50178991947e+12,1.50178997947e+12,132.9836066,6.403103252,122,145,133.0,135,0.180341533,-0.890354296,138.0,135.0,131.0,127.0,133.1376706,9.0,0.540983607,0.459016393,23,41.68306011,1,Stroop 2
1.50178988947e+12,1.50178994947e+12,134.6885246,7.621240774,120,151,135.0,141,-0.132002003,-0.760822746,141.0,137.0,133.0,128.0,134.9039731,13.0,0.557377049,0.442622951,31,59.05136612,1,Stroop 2
1.50178985947e+12,1.50178991947e+12,134.5901639,7.590712723,120,151,136.0,141,-0.279367494,-0.741384783,141.0,138.0,134.0,127.0,134.8040472,14.0,0.590163934,0.409836066,31,58.57923497,1,Stroop 2
1.50178982947e+12,1.50178988947e+12,141.3606557,10.5193542,120,159,142.0,146,-0.086445972,-0.920879107,154.0,146.0,139.0,129.0,141.7515143,12.0,0.508196721,0.491803279,39,112.5010929,1,NA
1.50178979947e+12,1.50178985947e+12,150.1639344,9.288068016,133,178,146.0,146,0.592090106,0.084954811,158.0,154.0,146.0,143.0,150.450907,13.0,0.459016393,0.540983607,45,87.70601093,1,NA
1.50178976947e+12,1.50178982947e+12,147.3934426,20.39630205,124,212,140.0,138,1.441010473,1.893043433,159.0,144.0,138.0,130.0,148.7979706,20.0,0.344262295,0.655737705,88,422.942623,1,NA
1.50178973947e+12,1.50178979947e+12,138.6885246,20.48393291,124,212,131.0,138,2.388636966,4.967821686,140.0,138.0,128.0,126.0,140.1930753,11.0,0.229508197,0.770491803,88,426.5846995,1,rest 3
1.50178970947e+12,1.50178976947e+12,128.2295082,7.744682877,120,148,126.0,120,1.152594992,0.650682184,131.0,128.0,126.0,121.0,128.4631733,9.0,0.360655738,0.639344262,28,60.97978142,1,rest 3
1.50178967947e+12,1.50178973947e+12,125.3114754,3.919438667,120,132,126.0,120,0.089718891,-1.222049932,129.0,126.0,124.0,121.0,125.3727557,8.0,0.524590164,0.475409836,12,15.61803279,1,rest 3
1.50178964947e+12,1.50178970947e+12,125.8852459,3.776972335,120,133,126.0,121,0.162067317,-1.177615095,130.0,126.0,124.0,121.0,125.941894,6.0,0.508196721,0.491803279,13,14.50327869,1,rest 3
1.50178961947e+12,1.50178967947e+12,125.557377,5.684389294,119,142,124.0,121,1.13774943,0.653893943,131.0,125.0,123.0,121.0,125.6859865,8.0,0.360655738,0.639344262,23,32.85081967,1,rest 3
1.50178958947e+12,1.50178964947e+12,128.3442623,6.360444478,119,142,128.0,125,0.491320882,-0.680158161,134.0,130.0,125.0,123.0,128.5017701,8.0,0.426229508,0.573770492,23,41.1295082,1,rest 3
1.50178955947e+12,1.50178961947e+12,133.2295082,7.282121477,123,152,131.0,128,1.028524284,0.34274518,138.0,132.0,130.0,128.0,133.4283746,9.0,0.344262295,0.655737705,29,53.91311475,1,NA
1.50178952947e+12,1.50178958947e+12,130.6229508,8.409915955,119,152,129.0,128,0.987081502,0.411166255,134.0,131.0,128.0,123.0,130.8933993,9.0,0.426229508,0.573770492,33,71.90546448,1,NA
1.50178949947e+12,1.50178955947e+12,128.4098361,6.082431161,119,139,128.0,122,0.278445989,-1.167017373,134.0,130.0,126.0,122.0,128.5538096,10.0,0.475409836,0.524590164,20,37.61256831,1,NA
1.50178946947e+12,1.50178952947e+12,128.5409836,5.741918827,121,139,127.0,122,0.445741015,-1.093563134,134.0,130.0,125.0,123.0,128.6691653,9.0,0.475409836,0.524590164,18,33.51912568,1,Game 4
1.50178943947e+12,1.50178949947e+12,127.0983607,5.497256896,121,141,126.0,121,0.996081146,0.26989109,131.0,128.0,124.0,122.0,127.2171888,7.0,0.409836066,0.590163934,20,30.72349727,1,Game 4
1.50178940947e+12,1.50178946947e+12,127.2459016,6.018157601,121,141,124.0,121,0.844185169,-0.399626371,131.0,128.0,124.0,122.0,127.388138,9.0,0.426229508,0.573770492,20,36.82185792,1,Game 4
1.50178937947e+12,1.50178943947e+12,126.6065574,4.491444284,121,138,126.0,126,1.014690916,0.415452096,130.0,126.0,124.0,123.0,126.6862007,5.0,0.393442623,0.606557377,17,20.50928962,1,Game 4
1.50178934947e+12,1.50178940947e+12,130.147541,5.592254789,121,140,128.0,126,0.365987588,-1.188049671,137.0,131.0,127.0,125.0,130.2676312,9.0,0.426229508,0.573770492,19,31.79453552,1,Game 4
1.50178931947e+12,1.50178937947e+12,130.1639344,6.008683137,119,140,130.0,129,-0.077032782,-0.886460794,137.0,132.0,129.0,125.0,130.3025483,9.0,0.459016393,0.540983607,21,36.70601093,1,Game 4
1.50178928947e+12,1.50178934947e+12,126.0655738,15.6518148,16,147,126.0,123,-5.546124593,37.27808215,132.0,129.0,124.0,123.0,127.0334924,9.0,0.475409836,0.524590164,131,249.0622951,1,Game 4
1.50178925947e+12,1.50178931947e+12,126.1803279,16.27580745,16,147,124.0,123,-4.872646601,31.67434526,135.0,125.0,123.0,123.0,127.2256934,9.0,0.327868852,0.672131148,131,269.3169399,1,Game 4
1.50178922947e+12,1.50178928947e+12,128.5081967,6.585186931,118,147,126.0,125,0.790730295,-0.053880481,134.0,128.0,125.0,123.0,128.6768095,9.0,0.393442623,0.606557377,29,44.08743169,1,NA
1.50178919947e+12,1.50178925947e+12,129.7377049,5.040497111,122,143,130.0,127,0.564355205,-0.240210487,134.0,131.0,127.0,125.0,129.8355833,8.0,0.508196721,0.491803279,21,25.83005464,1,NA
1.50178916947e+12,1.50178922947e+12,128.8196721,5.227632121,122,143,127.0,125,0.747392281,0.02986101,134.0,130.0,127.0,125.0,128.9256998,7.0,0.442622951,0.557377049,21,27.78360656,1,NA
1.50178913947e+12,1.50178919947e+12,132.147541,6.682092697,122,146,131.0,122,0.286334784,-0.746376958,138.0,134.0,130.0,126.0,132.3163745,10.0,0.475409836,0.524590164,24,45.39453552,1,NA
1.50178910947e+12,1.50178916947e+12,137.442623,6.11776395,122,148,138.0,135,-0.209912427,-0.685746035,143.0,139.0,135.0,132.0,137.5787107,10.0,0.524590164,0.475409836,26,38.05081967,1,rest 2
1.50178907947e+12,1.50178913947e+12,135.1311475,8.169265492,119,148,137.0,142,-0.463059574,-0.877381935,142.0,139.0,135.0,128.0,135.3778561,13.0,0.524590164,0.475409836,29,67.84918033,1,rest 2
1.50178904947e+12,1.50178910947e+12,138.4590164,10.44513185,119,161,140.0,142,-0.023281173,-0.19631661,145.0,142.0,138.0,130.0,138.8524397,11.0,0.590163934,0.409836066,42,110.9191257,1,rest 2
1.50178901947e+12,1.50178907947e+12,144.2295082,10.53237545,127,161,143.0,145,0.046445175,-1.192010047,157.0,145.0,141.0,135.0,144.6135608,19.0,0.442622951,0.557377049,34,112.7797814,1,rest 2
1.50178898947e+12,1.50178904947e+12,142.0655738,10.58280209,127,159,139.0,149,0.246034552,-1.313251282,154.0,146.0,137.0,132.0,142.4591975,17.0,0.459016393,0.540983607,32,113.8622951,1,rest 2
1.50178895947e+12,1.50178901947e+12,135.4918033,7.696332852,122,149,135.0,132,0.304714431,-0.671887006,143.0,136.0,132.0,129.0,135.7102144,7.0,0.459016393,0.540983607,27,60.22076503,1,rest 2
1.50178892947e+12,1.50178898947e+12,131.7704918,4.248021498,122,138,132.0,136,-0.573406402,-0.442951662,136.0,134.0,131.0,128.0,131.838948,7.0,0.590163934,0.409836066,16,18.34644809,1,NA
1.50178889947e+12,1.50178895947e+12,135.7377049,4.573271023,128,147,135.0,136,0.653860654,0.02631483,139.0,136.0,134.0,131.0,135.8147243,6.0,0.491803279,0.508196721,19,21.26338798,1,Ice Bucket 6
1.50178886947e+12,1.50178892947e+12,135.704918,7.532104538,120,147,137.0,147,-0.597587369,-0.334174882,142.0,138.0,135.0,131.0,135.9137866,8.0,0.557377049,0.442622951,27,57.67814208,1,Ice Bucket 6
1.50178883947e+12,1.50178889947e+12,131.2131148,7.525072309,120,147,132.0,121,0.255295053,-0.764667887,138.0,133.0,129.0,122.0,131.4287191,11.0,0.524590164,0.475409836,27,57.5704918,1,Ice Bucket 6
1.50178880947e+12,1.50178886947e+12,130.2786885,7.522929207,120,150,130.0,121,0.79855463,0.255236192,135.0,132.0,129.0,123.0,130.4957131,10.0,0.459016393,0.540983607,30,57.53770492,1,Ice Bucket 6
1.50178877947e+12,1.50178883947e+12,132.0327869,7.756472101,120,150,131.0,137,0.492838715,-0.528596439,137.0,134.0,129.0,124.0,132.2604237,11.0,0.426229508,0.573770492,30,61.16557377,1,Ice Bucket 6
1.50178874947e+12,1.50178880947e+12,129.2131148,6.140739407,116,147,129.0,137,0.395024962,0.038133648,137.0,129.0,127.0,125.0,129.3589491,6.0,0.37704918,0.62295082,31,38.33715847,1,Ice Bucket 6
1.50178871947e+12,1.50178877947e+12,125.3442623,3.616380066,116,133,126.0,129,-0.322843124,-0.460900602,129.0,127.0,125.0,122.0,125.3964206,6.0,0.557377049,0.442622951,17,13.29617486,1,Ice Bucket 6
1.50178868947e+12,1.50178874947e+12,124.0983607,4.279975938,115,136,124.0,122,-0.174341405,0.238526685,127.0,125.0,124.0,121.0,124.1721439,5.0,0.475409836,0.524590164,21,18.62349727,1,NA
1.50178865947e+12,1.50178871947e+12,129.8032787,9.804347768,115,151,126.0,125,0.553651736,-0.746139765,141.0,129.0,125.0,123.0,130.1730248,14.0,0.393442623,0.606557377,36,97.7273224,1,NA
1.50178862947e+12,1.50178868947e+12,144.5245902,12.15825505,123,163,145.0,163,-0.166826904,-0.927474473,156.0,148.0,142.0,133.0,145.0351003,18.0,0.540983607,0.459016393,40,150.2868852,1,NA
1.50178859947e+12,1.50178865947e+12,138.6885246,15.80469009,119,163,134.0,125,0.246987064,-1.483485209,156.0,145.0,128.0,125.0,139.5861565,29.0,0.475409836,0.524590164,44,253.9513661,1,rest 1
1.50178856947e+12,1.50178862947e+12,126.5901639,6.501896443,119,155,125.0,125,1.822876926,4.784705327,131.0,126.0,125.0,122.0,126.7570285,5.0,0.360655738,0.639344262,36,42.97923497,1,rest 1
1.50178853947e+12,1.50178859947e+12,126.7704918,4.712708464,120,140,126.0,124,0.809361266,0.005773509,131.0,127.0,125.0,123.0,126.8580593,4.0,0.442622951,0.557377049,20,22.57978142,1,rest 1
1.50178850947e+12,1.50178856947e+12,124.8688525,4.154694796,120,136,124.0,121,0.796493899,-0.154344488,128.0,125.0,123.0,121.0,124.9379518,6.0,0.459016393,0.540983607,16,17.54918033,1,rest 1
1.50178847947e+12,1.50178853947e+12,132.147541,13.3451484,120,161,126.0,120,1.128964842,-0.191028919,144.0,128.0,125.0,122.0,132.8196731,16.0,0.295081967,0.704918033,41,181.0612022,1,rest 1
1.50178844947e+12,1.50178850947e+12,139.7704918,11.38073357,125,161,135.0,135,0.623205612,-1.000381963,155.0,138.0,135.0,131.0,140.2330613,18.0,0.37704918,0.62295082,36,131.6797814,1,rest 1
1.50178841947e+12,1.50178847947e+12,133.5081967,8.849604883,123,158,132.0,135,1.471297306,1.543897666,135.0,133.0,130.0,126.0,133.8011738,8.0,0.327868852,0.672131148,35,79.62076503,1,NA
1.50178838947e+12,1.50178844947e+12,134.3278689,8.281366228,123,163,132.0,139,0.888824529,0.897065569,139.0,139.0,130.0,126.0,134.5829015,12.0,0.459016393,0.540983607,40,69.72404372,1,NA
