Start,End,mean,standard deviation,min,max,median,mode,skew,Kurtosis,80_percentile,60_percentile,40_percentile,20_percentile,RMS,IQR,count>mean,count<mean,range,COV_M,Participant,Activity
1.50179219947e+12,1.50179225947e+12,2.199040496,0.174117158,1.9553,2.6582,2.167,2.3154,0.864530909,0.061750488,2.3154,2.2103,2.1297,2.0417,2.20592291,0.2074,0.429752066,0.570247934,0.7029,0.030569424,1,NA
1.50179216947e+12,1.50179222947e+12,2.204957025,0.167074754,1.9899,2.6582,2.167,2.1311,1.018785992,0.23331456,2.3154,2.2112,2.1253,2.0637,2.211277788,0.1975,0.41322314,0.58677686,0.6683,0.02814659,1,NA
1.50179213947e+12,1.50179219947e+12,2.127866942,0.085009638,1.9899,2.475,2.1115,2.0703,1.084561106,1.936554721,2.1944,2.1317,2.0916,2.063,2.12956436,0.1196,0.438016529,0.561983471,0.4851,0.007286861,1,NA
1.50179210947e+12,1.50179216947e+12,2.189161157,0.114647041,2.045,2.5035,2.1591,2.0856,0.954361337,0.266987395,2.2719,2.1944,2.1353,2.0838,2.192161152,0.172,0.429752066,0.570247934,0.4585,0.013253477,1,NA
1.50179207947e+12,1.50179213947e+12,2.186843802,0.107791589,2.045,2.5035,2.1708,2.086,1.141602414,0.980378508,2.2486,2.182,2.1534,2.088,2.189498764,0.1293,0.380165289,0.619834711,0.4585,0.011715852,1,NA
1.50179204947e+12,1.50179210947e+12,2.260880165,0.133032822,2.0623,2.6561,2.2257,2.1712,0.693473631,-4.03e-05,2.3877,2.2696,2.2083,2.1549,2.264790686,0.1863,0.421487603,0.578512397,0.5938,0.017845213,1,Sing-a-song 1
1.50179201947e+12,1.50179207947e+12,2.351268595,0.113993641,2.1446,2.6561,2.3368,2.2204,0.635221136,0.126664507,2.434,2.3784,2.3093,2.2495,2.354030279,0.1465,0.487603306,0.512396694,0.5115,0.013102838,1,Sing-a-song 1
1.50179198947e+12,1.50179204947e+12,2.358613223,0.116997038,2.1446,2.6317,2.3606,2.312,0.25780704,-0.50545869,2.4581,2.3853,2.3226,2.258,2.36151321,0.1559,0.504132231,0.495867769,0.4871,0.013802376,1,Sing-a-song 1
1.50179195947e+12,1.50179201947e+12,2.099878512,0.474289859,1.0682,2.6136,2.3193,2.3855,-1.176404207,-0.243775913,2.421,2.3542,2.269,1.3944,2.152775101,0.405,0.73553719,0.26446281,1.5454,0.226825461,1,Sing-a-song 1
1.50179192947e+12,1.50179198947e+12,1.454929752,0.53065494,0.9831,2.5023,1.1727,2.3855,0.927539619,-0.891261386,2.25,1.3069,1.1115,1.0401,1.548681778,0.9376,0.289256198,0.710743802,1.5192,0.283941288,1,Sing-a-song 1
1.50179189947e+12,1.50179195947e+12,1.102904959,0.122021449,0.8412,1.3122,1.1215,0.8426,-0.573717472,-0.468978164,1.2081,1.1639,1.0874,1.0028,1.109634436,0.1789,0.570247934,0.429752066,0.471,0.015013311,1,Sing-a-song 1
1.50179186947e+12,1.50179192947e+12,1.04782562,0.137956888,0.8412,1.3122,1.0181,0.8426,0.239202619,-1.292279265,1.1956,1.0793,0.9632,0.9224,1.056868314,0.2402,0.446280992,0.553719008,0.471,0.019190704,1,Sing-a-song 1
1.50179183947e+12,1.50179189947e+12,0.99835124,0.07929108,0.7785,1.146,0.9936,1.0817,-0.20576241,-0.393184019,1.0777,1.0179,0.9651,0.9425,1.001495019,0.1215,0.47107438,0.52892562,0.3675,0.006339468,1,Sing-a-song 1
1.50179180947e+12,1.50179186947e+12,1.077599174,0.088593038,0.7785,1.264,1.0868,1.0817,-0.850645924,1.635218297,1.1343,1.101,1.0773,1.0163,1.081234806,0.0849,0.595041322,0.404958678,0.4855,0.007914132,1,NA
1.50179177947e+12,1.50179183947e+12,1.058323141,0.16140003,0.751,1.3319,1.1003,0.751,-0.652926862,-0.619262909,1.1893,1.1169,1.0689,0.8957,1.070559592,0.1518,0.628099174,0.371900826,0.5809,0.026267053,1,NA
1.50179174947e+12,1.50179180947e+12,0.938196694,0.155267304,0.751,1.3319,0.8929,0.949,1.028791992,0.022203341,1.0401,0.9254,0.8653,0.8076,0.950957924,0.1855,0.371900826,0.628099174,0.5809,0.024308835,1,rest6
1.50179171947e+12,1.50179177947e+12,0.924195041,0.096580035,0.7992,1.1778,0.8972,0.8493,1.425514335,1.269845276,0.9585,0.9176,0.8811,0.8526,0.929227732,0.0914,0.371900826,0.628099174,0.3786,0.009405434,1,rest6
1.50179168947e+12,1.50179174947e+12,0.997633884,0.110021418,0.8425,1.2175,0.9658,0.9783,0.640751303,-0.922909662,1.1524,0.9833,0.948,0.9045,1.00368226,0.1831,0.297520661,0.702479339,0.375,0.012205585,1,rest6
1.50179165947e+12,1.50179171947e+12,1.051528099,0.090865438,0.9192,1.2199,1.0189,0.9783,0.44998045,-1.212439796,1.1644,1.0648,0.995,0.9715,1.055446764,0.157,0.429752066,0.570247934,0.3007,0.008325332,1,rest6
1.50179162947e+12,1.50179168947e+12,1.04024876,0.080960731,0.7731,1.2199,1.0276,0.9874,-0.074829757,0.878219481,1.1051,1.0528,1.0061,0.9906,1.04339452,0.0859,0.454545455,0.545454545,0.4468,0.006609262,1,rest6
1.50179159947e+12,1.50179165947e+12,0.902282645,0.123565653,0.6992,1.149,0.8674,0.9874,0.158954062,-1.310682017,1.0133,0.9869,0.8398,0.7748,0.910704365,0.2144,0.462809917,0.537190083,0.4498,0.015395708,1,rest6
1.50179156947e+12,1.50179162947e+12,0.844286777,0.062852094,0.6992,0.9442,0.866,0.8774,-0.540540572,-0.934854418,0.9016,0.8792,0.8436,0.7748,0.846623026,0.104,0.595041322,0.404958678,0.245,0.003983306,1,NA
1.50179153947e+12,1.50179159947e+12,0.913847107,0.096945158,0.7247,1.1363,0.9063,0.8774,-0.039119054,0.036013587,0.9819,0.9188,0.8941,0.8688,0.918974918,0.0834,0.438016529,0.561983471,0.4116,0.009476683,1,NA
1.50179150947e+12,1.50179156947e+12,0.856364463,0.136613254,0.4533,1.1363,0.8204,0.8231,-0.144798336,0.519177883,0.9819,0.8488,0.7965,0.7576,0.867192755,0.1912,0.388429752,0.611570248,0.683,0.018818708,1,NA
1.50179147947e+12,1.50179153947e+12,0.727795041,0.108163752,0.4533,0.8662,0.7757,0.8231,-0.858067637,-0.514965853,0.8169,0.7899,0.7546,0.5828,0.735788706,0.1675,0.661157025,0.338842975,0.4129,0.011796892,1,Infant Crying7-3
1.50179144947e+12,1.50179150947e+12,0.70236281,0.091710336,0.4612,0.8662,0.7168,0.5813,-0.380032384,-0.777858952,0.7883,0.7467,0.6827,0.5834,0.708324998,0.1285,0.520661157,0.479338843,0.405,0.008480876,1,Infant Crying7-3
1.50179141947e+12,1.50179147947e+12,0.808050413,0.102076914,0.4612,0.9735,0.8164,0.8586,-0.488470177,-0.165591221,0.9151,0.8513,0.7857,0.7144,0.814472324,0.1607,0.52892562,0.47107438,0.5123,0.010506527,1,NA
1.50179138947e+12,1.50179144947e+12,0.912682645,0.089626783,0.7387,1.081,0.9208,0.7739,-0.072297953,-0.787219972,0.9905,0.9363,0.8901,0.8335,0.917072827,0.1225,0.545454545,0.454545455,0.3423,0.008099902,1,crying rest 2
1.50179135947e+12,1.50179141947e+12,0.839966942,0.1249612,0.7228,1.081,0.7646,0.7228,0.727154723,-1.220951312,0.9905,0.7785,0.7559,0.7387,0.849211261,0.2295,0.355371901,0.644628099,0.3582,0.015745429,1,crying rest 2
1.50179132947e+12,1.50179138947e+12,0.682992562,0.084740679,0.5355,0.77,0.7277,0.5391,-0.818011674,-1.061420515,0.7491,0.7326,0.7235,0.5696,0.688229484,0.1556,0.652892562,0.347107438,0.2345,0.007240824,1,crying rest 2
1.50179129947e+12,1.50179135947e+12,0.597908264,0.063397893,0.5355,0.7515,0.5758,0.5391,1.237951847,0.156631653,0.6469,0.5859,0.5686,0.5477,0.601259998,0.0495,0.272727273,0.727272727,0.216,0.004052787,1,crying rest 2
1.50179126947e+12,1.50179132947e+12,0.60688843,0.03897265,0.5466,0.672,0.6033,0.5677,0.161856324,-1.331827823,0.6535,0.6172,0.5894,0.5686,0.608138499,0.0735,0.47107438,0.52892562,0.1254,0.001531525,1,crying rest 2
1.50179123947e+12,1.50179129947e+12,0.689446281,0.0598308,0.6033,0.82,0.6712,0.6308,0.530857783,-0.8098521,0.7497,0.6937,0.6619,0.6332,0.692037498,0.0902,0.41322314,0.58677686,0.2167,0.003609556,1,NA
1.50179120947e+12,1.50179126947e+12,0.837080165,0.116152221,0.6689,1.0661,0.82,0.6689,0.322618138,-1.12423445,0.9551,0.8624,0.7827,0.7198,0.845100315,0.203,0.462809917,0.537190083,0.3972,0.013603766,1,NA
1.50179117947e+12,1.50179123947e+12,1.084755372,0.17520817,0.82,1.4533,1.0661,0.82,0.308454722,-1.007784932,1.253,1.1291,1.0085,0.9095,1.098813961,0.2819,0.47107438,0.52892562,0.6333,0.030953719,1,crying rest 1
1.50179114947e+12,1.50179120947e+12,1.323276033,0.1346036,1.0661,1.5833,1.3234,1.0661,-0.064541925,-0.80052452,1.4468,1.3551,1.3095,1.182,1.330104353,0.2017,0.504132231,0.495867769,0.5172,0.018269114,1,crying rest 1
1.50179111947e+12,1.50179117947e+12,1.44008595,0.086037568,1.2875,1.6452,1.4292,1.2875,0.245732257,-0.77213019,1.5255,1.4645,1.4047,1.3627,1.442653807,0.1279,0.462809917,0.537190083,0.3577,0.00746415,1,crying rest 1
1.50179108947e+12,1.50179114947e+12,1.461778512,0.137020862,1.2067,1.813,1.4489,1.5086,0.412449079,-0.070692449,1.5496,1.4929,1.4122,1.3625,1.468186342,0.1551,0.479338843,0.520661157,0.6063,0.018931173,1,crying rest 1
1.50179105947e+12,1.50179111947e+12,1.277016529,0.241642925,0.8178,1.813,1.2568,1.0554,0.497961104,-0.8200562,1.4976,1.2901,1.1329,1.0523,1.299677852,0.3961,0.421487603,0.578512397,0.9952,0.058877897,1,crying rest 1
1.50179102947e+12,1.50179108947e+12,1.036102479,0.107841962,0.8178,1.4361,1.0251,0.9005,1.654624466,4.030543866,1.0851,1.0432,1.0053,0.9602,1.041699686,0.1003,0.47107438,0.52892562,0.6183,0.011726804,1,crying rest 1
1.50179099947e+12,1.50179105947e+12,0.866678512,0.156483239,0.5548,1.1059,0.9225,0.6659,-0.30489576,-1.548701084,1.0092,0.9652,0.8961,0.6792,0.880692141,0.3089,0.611570248,0.388429752,0.5511,0.024691063,1,NA
1.50179096947e+12,1.50179102947e+12,0.762363636,0.107861221,0.5548,1.0762,0.7347,0.6659,1.34424722,1.361668598,0.8203,0.7556,0.7077,0.6792,0.769956075,0.1152,0.380165289,0.619834711,0.5214,0.011730993,1,Infant Crying7-1
1.50179093947e+12,1.50179099947e+12,0.764769421,0.059159599,0.6816,0.8847,0.7534,0.726,0.508593274,-0.90810207,0.8238,0.7717,0.7325,0.7088,0.767054187,0.0904,0.454545455,0.545454545,0.2031,0.003529024,1,NA
1.50179090947e+12,1.50179096947e+12,0.739647934,0.057955493,0.6816,0.8847,0.7204,0.6944,1.435382961,0.771166217,0.7716,0.7259,0.7126,0.6965,0.741915026,0.042,0.26446281,0.73553719,0.2031,0.00338683,1,NA
1.50179087947e+12,1.50179093947e+12,0.771995041,0.070834444,0.6887,0.9409,0.7487,0.6944,0.850291363,-0.384244338,0.8268,0.7783,0.7315,0.7103,0.775237939,0.1021,0.438016529,0.561983471,0.2522,0.005059331,1,NA
1.50179084947e+12,1.50179090947e+12,0.955826446,0.148183299,0.7487,1.2435,0.9409,0.8181,0.296359284,-1.183698148,1.1097,0.9926,0.8907,0.7949,0.967244791,0.2605,0.47107438,0.52892562,0.4948,0.022141276,1,rest5
1.50179081947e+12,1.50179087947e+12,1.131286777,0.100436079,0.9409,1.3645,1.1266,1.1266,0.258704302,-0.361395474,1.2139,1.1438,1.1125,1.0487,1.135736403,0.102,0.454545455,0.545454545,0.4236,0.010171468,1,rest5
1.50179078947e+12,1.50179084947e+12,1.076064463,0.143779401,0.6738,1.3645,1.0971,1.1266,-0.006264851,-0.687802249,1.1848,1.1266,1.0409,0.9371,1.085627581,0.2173,0.561983471,0.438016529,0.6907,0.020844787,1,rest5
1.50179075947e+12,1.50179081947e+12,0.869403306,0.158804512,0.5426,1.2102,0.8992,0.5426,0.041076002,-0.698637079,0.9898,0.9343,0.8537,0.6738,0.88378786,0.2538,0.578512397,0.421487603,0.6676,0.02542903,1,rest5
1.50179072947e+12,1.50179078947e+12,0.749660331,0.098111212,0.5426,1.0104,0.7271,0.7111,1.174820818,1.076632125,0.7847,0.7494,0.7111,0.6747,0.756053187,0.0888,0.396694215,0.603305785,0.4678,0.009706025,1,rest5
1.50179069947e+12,1.50179075947e+12,0.797590083,0.076921394,0.6842,0.9509,0.7897,0.7822,0.19874099,-1.187911784,0.8678,0.8316,0.7647,0.7156,0.801290734,0.1321,0.462809917,0.537190083,0.2667,0.005966208,1,rest5
1.50179066947e+12,1.50179072947e+12,0.913909917,0.102977422,0.687,1.4526,0.9019,1.0342,1.262868463,4.918159766,0.9877,0.9446,0.8678,0.8316,0.919693257,0.1296,0.47107438,0.52892562,0.7656,0.010692719,1,NA
1.50179063947e+12,1.50179069947e+12,1.051863636,0.187849981,0.687,1.4786,1.0354,1.0342,0.149981543,-0.369521738,1.2204,1.0902,0.9888,0.9412,1.068505838,0.2424,0.454545455,0.545454545,0.7916,0.035581679,1,NA
1.50179060947e+12,1.50179066947e+12,0.972026446,0.228443345,0.7207,1.4786,0.8279,0.7719,0.647038523,-1.053376477,1.2204,1.0607,0.8133,0.7748,0.998509777,0.4084,0.41322314,0.58677686,0.7579,0.052621248,1,Eating 3
1.50179057947e+12,1.50179063947e+12,0.876513223,0.093863302,0.7555,1.0535,0.8425,0.7719,0.348003986,-1.441195321,0.9784,0.8866,0.8231,0.7805,0.881524673,0.1833,0.41322314,0.58677686,0.298,0.008883739,1,Eating 3
1.50179054947e+12,1.50179060947e+12,1.077433058,0.146614259,0.8425,1.3981,1.0535,0.8425,0.46440732,-0.665402649,1.2176,1.0876,1.0103,0.9593,1.087362743,0.2159,0.421487603,0.578512397,0.5556,0.021674872,1,Eating 3
1.50179051947e+12,1.50179057947e+12,1.341000826,0.171319271,1.0535,1.6301,1.3897,1.0535,-0.17856465,-1.231934975,1.525,1.4089,1.276,1.1595,1.351899963,0.2889,0.578512397,0.421487603,0.5766,0.029594878,1,Eating 3
1.50179048947e+12,1.50179054947e+12,1.419404959,0.144677921,1.0745,1.6301,1.4492,1.4158,-0.895424501,-0.192080039,1.5402,1.4738,1.4229,1.2919,1.426759313,0.1347,0.611570248,0.388429752,0.5556,0.021106132,1,Eating 3
1.50179045947e+12,1.50179051947e+12,1.212098347,0.245665107,0.8074,1.6136,1.2464,0.8359,-0.327956058,-1.137440018,1.4515,1.2919,1.1747,0.854,1.236743202,0.3962,0.52892562,0.47107438,0.8062,0.060854273,1,Eating 3
1.50179042947e+12,1.50179048947e+12,0.928538017,0.234763713,0.6553,1.49,0.8525,0.8359,0.890818821,-0.38532123,1.1946,0.8679,0.839,0.6841,0.957756153,0.228,0.289256198,0.710743802,0.8347,0.055573284,1,Eating 3
1.50179039947e+12,1.50179045947e+12,0.75207686,0.07746057,0.6553,0.9328,0.7275,0.8662,0.732481811,-0.790783168,0.8493,0.7467,0.7102,0.6841,0.756055383,0.1462,0.380165289,0.619834711,0.2775,0.006050141,1,Eating 3
1.50179036947e+12,1.50179042947e+12,0.727454545,0.024079397,0.6841,0.77,0.726,0.6966,0.111875337,-1.147725743,0.7522,0.734,0.7182,0.7038,0.727852961,0.0405,0.487603306,0.512396694,0.0859,0.000584649,1,NA
1.50179033947e+12,1.50179039947e+12,0.725820661,0.022440227,0.6928,0.7705,0.7216,0.6928,0.391941128,-0.988001195,0.7476,0.7311,0.7141,0.7032,0.726167471,0.0373,0.454545455,0.545454545,0.0777,0.00050776,1,NA
1.50179030947e+12,1.50179036947e+12,0.757314876,0.045959631,0.6928,0.8599,0.759,0.6928,0.451742645,-0.719021078,0.786,0.77,0.7396,0.711,0.758708184,0.0663,0.512396694,0.487603306,0.1671,0.00212989,1,rest4
1.50179027947e+12,1.50179033947e+12,0.868694215,0.085552396,0.7493,1.023,0.8599,0.78,0.256552997,-1.306873086,0.9629,0.8926,0.8282,0.7756,0.872896816,0.1557,0.479338843,0.520661157,0.2737,0.007380206,1,rest4
1.50179024947e+12,1.50179030947e+12,0.968984298,0.050538082,0.8599,1.0656,0.9767,0.9325,-0.316095171,-0.719590694,1.0149,0.9917,0.9597,0.9262,0.970301328,0.0756,0.545454545,0.454545455,0.2057,0.002575382,1,rest4
1.50179021947e+12,1.50179027947e+12,1.097980165,0.118773709,0.9262,1.3559,1.0656,0.9262,0.400971634,-1.117659611,1.2206,1.1219,1.0284,0.9892,1.104385638,0.202,0.446280992,0.553719008,0.4297,0.014224754,1,rest4
1.50179018947e+12,1.50179024947e+12,1.130827273,0.155201767,0.8099,1.5165,1.1453,0.8099,0.237405636,-0.602421838,1.2547,1.1815,1.0925,0.9757,1.141428013,0.2398,0.520661157,0.479338843,0.7066,0.024288318,1,rest4
1.50179015947e+12,1.50179021947e+12,1.111702479,0.146901422,0.8099,1.5165,1.117,0.8099,0.559325454,0.103865693,1.1911,1.158,1.0784,0.9757,1.121366323,0.1875,0.512396694,0.487603306,0.7066,0.021759861,1,rest4
1.50179012947e+12,1.50179018947e+12,1.116408264,0.079811057,0.9625,1.3655,1.1125,1.0646,0.424489085,0.345013821,1.1751,1.1416,1.0984,1.0459,1.11925744,0.1117,0.495867769,0.504132231,0.403,0.006422887,1,NA
1.50179009947e+12,1.50179015947e+12,0.964053719,0.146955532,0.6972,1.244,1.0163,0.8243,-0.156654583,-1.348264901,1.1043,1.0439,0.9188,0.8127,0.975189982,0.2583,0.578512397,0.421487603,0.5468,0.021775894,1,NA
1.50179006947e+12,1.50179012947e+12,0.828391736,0.092420419,0.6972,1.1229,0.8162,0.7538,1.704671921,2.624548394,0.8496,0.8254,0.8046,0.7579,0.833531284,0.0771,0.380165289,0.619834711,0.4257,0.008612713,1,Stroop 2
1.50179003947e+12,1.50179009947e+12,0.77885124,0.045288356,0.707,0.8796,0.7654,0.7226,0.449267022,-0.738649601,0.8204,0.7898,0.759,0.733,0.780166834,0.057,0.454545455,0.545454545,0.1726,0.002068127,1,Stroop 2
1.50179000947e+12,1.50179006947e+12,0.804528926,0.057946662,0.707,0.9135,0.8112,0.7226,-0.043720721,-1.28718444,0.8594,0.8281,0.7896,0.7408,0.806613047,0.1044,0.520661157,0.479338843,0.2065,0.003385797,1,Stroop 2
1.50178997947e+12,1.50179003947e+12,0.914319835,0.071286695,0.8108,1.0759,0.9042,0.8487,0.456917512,-0.953967323,0.9965,0.9221,0.8778,0.8487,0.917094626,0.1163,0.454545455,0.545454545,0.2651,0.005124141,1,Stroop 2
1.50178994947e+12,1.50179000947e+12,1.023752893,0.087536204,0.804,1.1909,1.0197,0.9732,-0.096032511,-0.832429259,1.1111,1.0506,1.0061,0.932,1.027488478,0.15,0.479338843,0.520661157,0.3869,0.007726442,1,Stroop 2
1.50178991947e+12,1.50178997947e+12,1.093433058,0.088055395,0.804,1.3061,1.0851,1.0546,-0.336871301,1.570798347,1.1518,1.1031,1.0718,1.0432,1.096972928,0.086,0.446280992,0.553719008,0.5021,0.007818367,1,Stroop 2
1.50178988947e+12,1.50178994947e+12,1.012457851,0.148354411,0.5655,1.3061,1.0352,0.9368,-0.794394036,1.352555981,1.0862,1.0455,1.0127,0.9298,1.023269237,0.1317,0.603305785,0.396694215,0.7406,0.02219244,1,Stroop 2
1.50178985947e+12,1.50178991947e+12,0.792368595,0.153462518,0.5324,1.0397,0.7321,0.6472,0.290159528,-1.520141098,0.9453,0.9002,0.6787,0.6519,0.807092767,0.2801,0.421487603,0.578512397,0.5073,0.023747001,1,Stroop 2
1.50178982947e+12,1.50178988947e+12,0.705869421,0.053988093,0.5324,0.8063,0.7096,0.6472,-0.382294424,0.19862375,0.7556,0.7269,0.6901,0.6597,0.707931038,0.0767,0.512396694,0.487603306,0.2739,0.002939003,1,NA
1.50178979947e+12,1.50178985947e+12,0.826594215,0.105027704,0.6834,1.0829,0.8036,0.7058,0.643858751,-0.523271407,0.9206,0.8371,0.7759,0.7281,0.83323995,0.1573,0.429752066,0.570247934,0.3995,0.011122742,1,NA
1.50178976947e+12,1.50178982947e+12,0.858828099,0.083187663,0.7369,1.0829,0.8468,0.8683,0.793115125,0.097465723,0.9206,0.866,0.8265,0.7858,0.862847548,0.096,0.438016529,0.561983471,0.346,0.006977856,1,NA
1.50178973947e+12,1.50178979947e+12,0.894985124,0.114739472,0.7369,1.1647,0.8745,0.8733,0.665544526,-0.453297461,0.9925,0.8991,0.8544,0.7858,0.902310101,0.1615,0.429752066,0.570247934,0.4278,0.013274856,1,rest 3
1.50178970947e+12,1.50178976947e+12,1.01588595,0.095475514,0.8663,1.2474,1.0053,0.9288,0.456678675,-0.707281938,1.0954,1.0346,0.9743,0.9241,1.020362601,0.1392,0.462809917,0.537190083,0.3811,0.009191537,1,rest 3
1.50178967947e+12,1.50178973947e+12,1.136623967,0.126849159,0.9104,1.3858,1.145,0.9104,-0.029255666,-1.067682076,1.2531,1.1784,1.0901,1.0083,1.143680354,0.2078,0.520661157,0.479338843,0.4754,0.016224798,1,rest 3
1.50178964947e+12,1.50178970947e+12,1.313805785,0.127280614,1.0785,1.6707,1.3083,1.2789,0.492053598,0.172096239,1.3983,1.3299,1.2789,1.2177,1.319956816,0.133,0.462809917,0.537190083,0.5922,0.016335358,1,rest 3
1.50178961947e+12,1.50178967947e+12,1.251846281,0.186472636,0.9738,1.6707,1.2792,1.3631,0.065233097,-0.982487589,1.3983,1.3247,1.2145,1.0323,1.265658388,0.3208,0.561983471,0.438016529,0.6969,0.035061811,1,rest 3
1.50178958947e+12,1.50178964947e+12,0.907602479,0.257468722,0.5923,1.3754,0.9876,0.6122,0.069148409,-1.423157519,1.1464,1.0158,0.7323,0.6174,0.943415287,0.4835,0.578512397,0.421487603,0.7831,0.06684256,1,rest 3
1.50178955947e+12,1.50178961947e+12,0.709382645,0.150380141,0.5923,1.3631,0.6708,0.6122,2.731971055,7.326872345,0.7366,0.6972,0.6523,0.6174,0.725146829,0.0976,0.314049587,0.685950413,0.7708,0.022802638,1,NA
1.50178952947e+12,1.50178958947e+12,0.759556198,0.068119083,0.6462,0.8857,0.7507,0.6462,0.075789598,-1.180903584,0.8301,0.7817,0.7366,0.6924,0.762604634,0.1149,0.462809917,0.537190083,0.2395,0.004678878,1,NA
1.50178949947e+12,1.50178955947e+12,0.890746281,0.083791178,0.7507,1.0533,0.8846,0.9995,0.088217441,-1.237979057,0.9781,0.9196,0.8545,0.8095,0.894678657,0.1464,0.47107438,0.52892562,0.3026,0.00707947,1,NA
1.50178946947e+12,1.50178952947e+12,1.078053719,0.129451833,0.8839,1.3546,1.0533,0.9995,0.274241885,-1.19792622,1.209,1.1266,0.9995,0.9603,1.085798139,0.2253,0.47107438,0.52892562,0.4707,0.016897425,1,Game 4
1.50178943947e+12,1.50178949947e+12,1.300345455,0.135111239,1.0533,1.6399,1.3036,1.0533,0.264264007,-0.533413192,1.4101,1.3414,1.2474,1.1739,1.307345918,0.2071,0.504132231,0.495867769,0.5866,0.018407172,1,Game 4
1.50178940947e+12,1.50178946947e+12,1.333763636,0.104238913,1.1403,1.6399,1.3165,1.2585,0.748309767,0.165528019,1.4101,1.3508,1.2878,1.2382,1.337830777,0.1391,0.454545455,0.545454545,0.4996,0.010956299,1,Game 4
1.50178937947e+12,1.50178943947e+12,1.106471074,0.208166802,0.6826,1.4008,1.1955,0.7238,-0.879342792,-0.662286012,1.2682,1.2197,1.1428,0.8162,1.125882612,0.2719,0.685950413,0.314049587,0.7182,0.043694529,1,Game 4
1.50178934947e+12,1.50178940947e+12,0.817955372,0.195269297,0.6532,1.2646,0.7123,0.6616,1.007939473,-0.656718891,1.1022,0.7499,0.6904,0.6685,0.840940598,0.3071,0.297520661,0.702479339,0.6114,0.038447849,1,Game 4
1.50178931947e+12,1.50178937947e+12,0.631842149,0.072073928,0.4428,0.7262,0.6533,0.6297,-1.653396389,1.891318241,0.6858,0.6613,0.6384,0.6148,0.635939582,0.0571,0.644628099,0.355371901,0.2834,0.00523794,1,Game 4
1.50178928947e+12,1.50178934947e+12,0.519203306,0.087224661,0.4082,0.6911,0.4664,0.4428,0.462777293,-1.597264689,0.6277,0.4718,0.457,0.4457,0.526479073,0.1756,0.388429752,0.611570248,0.2829,0.007671543,1,Game 4
1.50178925947e+12,1.50178931947e+12,0.427831405,0.02605052,0.3852,0.4718,0.4105,0.4021,0.304670623,-1.579105691,0.4559,0.4428,0.4092,0.4027,0.428623775,0.0491,0.462809917,0.537190083,0.0866,0.000684285,1,Game 4
1.50178922947e+12,1.50178928947e+12,0.407718182,0.005173422,0.3852,0.4169,0.4085,0.4021,-0.614938646,1.448133128,0.4122,0.4097,0.4066,0.4027,0.407751003,0.0082,0.545454545,0.454545455,0.0317,2.7e-05,1,NA
1.50178919947e+12,1.50178925947e+12,0.417004132,0.006980308,0.4055,0.4308,0.4166,0.4093,0.157832943,-1.077139605,0.4232,0.4196,0.4143,0.4097,0.41706255,0.0112,0.487603306,0.512396694,0.0253,4.91e-05,1,NA
1.50178916947e+12,1.50178922947e+12,0.431844628,0.010238987,0.4166,0.4537,0.4308,0.4214,0.296079279,-1.1411709,0.4424,0.4345,0.427,0.4216,0.431965994,0.0185,0.479338843,0.520661157,0.0371,0.00010571,1,NA
1.50178913947e+12,1.50178919947e+12,0.452865289,0.014536126,0.4308,0.4824,0.4525,0.4349,0.348945605,-0.977937017,0.4671,0.4557,0.4463,0.439,0.45309852,0.0231,0.479338843,0.520661157,0.0516,0.00021306,1,NA
1.50178910947e+12,1.50178916947e+12,0.483403306,0.021130335,0.4522,0.5199,0.4824,0.4545,0.12801571,-1.30417536,0.5068,0.49,0.4757,0.4601,0.483864906,0.0385,0.487603306,0.512396694,0.0677,0.000450212,1,rest 2
1.50178907947e+12,1.50178913947e+12,0.515008264,0.017521918,0.4824,0.5406,0.514,0.4842,-0.142944006,-1.218329787,0.5356,0.5199,0.5096,0.4976,0.515306249,0.033,0.487603306,0.512396694,0.0582,0.000309576,1,rest 2
1.50178904947e+12,1.50178910947e+12,0.514592562,0.032338372,0.3808,0.5609,0.5278,0.4739,-1.866774952,3.927952143,0.5368,0.5321,0.5231,0.4757,0.515607676,0.0298,0.694214876,0.305785124,0.1801,0.001054485,1,rest 2
1.50178901947e+12,1.50178907947e+12,0.516714876,0.064939059,0.3808,0.6235,0.5292,0.4739,-0.222574894,-0.898933634,0.5762,0.5359,0.5204,0.4682,0.520779555,0.0911,0.611570248,0.388429752,0.2427,0.004252224,1,rest 2
1.50178898947e+12,1.50178904947e+12,0.581512397,0.097192314,0.4011,0.7313,0.5766,0.5497,-0.273051858,-0.747195722,0.6915,0.6089,0.565,0.5052,0.589578674,0.1017,0.479338843,0.520661157,0.3302,0.009525065,1,rest 2
1.50178895947e+12,1.50178901947e+12,0.66264876,0.092734562,0.406,0.8315,0.6825,0.7058,-0.368963521,-0.328995057,0.73,0.7058,0.6432,0.574,0.669106179,0.1344,0.561983471,0.438016529,0.4255,0.008671363,1,rest 2
1.50178892947e+12,1.50178898947e+12,0.811260331,0.141336964,0.5171,1.1114,0.8315,0.8783,-0.175863464,-0.809289527,0.9303,0.8783,0.7893,0.682,0.823480092,0.2203,0.545454545,0.454545455,0.5943,0.020142605,1,NA
