,Participant,activity,window_num,mean_ecg,median_ecg,variance_ecg,quartiled_ecg,range_ecg,max_ecg,min_ecg,80perc_ecg,20perc_ecg,HF_ecg,LF_ecg,LF/HF_ecg,RMSSD_ecg,SDSD_ecg,pNN20_ecg,pNN50_ecg,mean_GSR,sd_GSR,min_GSR,max_GSR,meidan_GSR,skew_GSR,Kurtosis_GSR,08per_GSR,20perc_GSR,mean_polar,sd_polar,min_polar,max_polar,meidan_polar,skew_polar,Kurtosis_polar,08per_polar,20perc_polar,combined
0,2,Arithmetic,1,0.404837714,0.533333333,0.810533232,0.671875,1.0,1.0,0.0,0.633802817,0.25,0.95114622,0.594255339,0.142568809,0.814870087,0.844133287,0.66114725,0.584269663,0.799800468,0.229856548,0.84855515,0.736345321,0.785809794,0.395709608,0.094675265,0.708542771,0.784306843,0.654024399,0.283344021,0.578947368,0.585365854,0.647058824,0.783040636,0.676916154,0.439189189,0.666666667,2Arithmetic
1,2,Arithmetic,2,0.794097415,0.666666667,0.179311109,0.234375,0.558139535,1.0,0.791666667,0.704225352,0.9375,0.707849728,0.587079714,0.260377141,0.512066844,0.466047167,0.692260062,0.0,0.765989733,0.176792426,0.84855515,0.729197141,0.747300685,0.52719101,0.192441199,0.670148035,0.761591997,0.487643988,0.144094003,0.526315789,0.341463415,0.529411765,0.49503011,0.216557277,0.371621622,0.555555556,2Arithmetic
2,2,Arithmetic,3,0.612898833,0.6,0.154497126,0.234375,0.255813953,0.5,0.791666667,0.563380282,0.6875,0.320922458,0.78760233,0.767445808,0.514961849,0.431161109,0.704093567,0.0,0.75930221,0.133469665,0.846201085,0.671625314,0.744726726,0.474973446,0.121545314,0.658036094,0.761591997,0.506719021,0.213270171,0.526315789,0.341463415,0.411764706,0.495141801,0.068586427,0.439189189,0.544444444,2Arithmetic
3,2,Arithmetic,4,0.379259849,0.333333333,0.201558396,0.3125,0.441860465,0.5,0.458333333,0.211267606,0.5,0.292557749,0.398260939,0.505842396,0.467555642,0.349721733,0.547137073,0.0,0.767573756,0.120868652,0.846201085,0.671625314,0.75338459,0.396360784,0.137689164,0.662608266,0.776091696,0.654396696,0.144503981,0.578947368,0.341463415,0.735294118,0.084044186,0.210982684,0.472972973,0.722222222,2Arithmetic
4,2,Arithmetic,5,0.570630681,0.466666667,0.295638861,0.15625,0.441860465,0.5,0.458333333,0.352112676,0.75,0.866751389,0.659416262,0.208214502,0.896479561,0.76979942,0.746096009,0.857142857,0.77897009,0.246191099,0.869229982,0.767173571,0.752599031,0.701611173,0.373610341,0.665466592,0.772372267,0.704237911,0.103304684,0.789473684,0.390243902,0.764705882,0.405271026,0.226137298,0.472972973,0.777777778,2Arithmetic
5,2,Arithmetic,6,0.980143478,1.0,0.429917923,0.46875,0.488372093,0.769230769,0.666666667,0.985915493,0.9375,0.430978382,1.0,0.755681788,0.817166376,0.649256575,0.866741321,0.0,0.766553884,0.274894632,0.853604449,0.767173571,0.736068862,0.691920643,0.33713001,0.66397129,0.756731762,0.838993789,0.141502499,0.789473684,0.487804878,0.882352941,0.348909499,0.201270053,0.574324324,0.888888889,2Arithmetic
6,2,Arithmetic,7,0.658253446,0.533333333,0.120579461,0.125,0.139534884,0.461538462,0.958333333,0.542253521,0.8125,0.427831121,0.403971681,0.362445083,0.321894558,0.344233034,0.389360498,0.0,0.732297173,0.080746957,0.837842448,0.625838324,0.720992813,0.422938611,0.093177943,0.629688632,0.742934097,0.767923908,0.203917528,0.684210526,0.487804878,0.823529412,0.356004551,0.139516338,0.547297297,0.777777778,2Arithmetic
7,2,Arithmetic,8,0.389132154,0.333333333,0.002684241,0.03125,0.0,0.0,0.708333333,0.14084507,0.6875,0.049752052,0.157717917,0.692093761,0.102706815,0.159819507,0.149219202,0.0,0.688617575,0.191176878,0.7676299,0.609692821,0.687648337,0.376366235,0.02142176,0.612291377,0.674222531,0.668241478,0.075887537,0.684210526,0.341463415,0.764705882,0.161310215,0.212361886,0.439189189,0.777777778,2Arithmetic
8,2,Arithmetic,9,0.375818277,0.366666667,0.01885943,0.0,0.069767442,0.115384615,0.708333333,0.070422535,0.6875,0.051436699,0.133124941,0.658817417,0.119350027,0.115209551,0.048670062,0.0,0.68608327,0.274490798,0.7676299,0.678718295,0.655373558,0.564785438,0.15093863,0.61667376,0.665919631,0.780845705,0.127697309,0.842105263,0.463414634,0.823529412,0.581301465,0.308897936,0.513513514,0.833333333,2Arithmetic
9,2,Cry 7-2,1,0.0,0.0,0.735725166,0.75,0.697674419,0.5,0.0,0.204225352,0.0,0.599972045,0.110520941,0.067711948,1.0,1.0,0.78340081,1.0,0.216863578,0.883379233,0.185732319,0.443794331,0.095754638,0.469532067,0.020700804,0.341998413,0.107498937,0.332302737,0.212954424,0.210526316,0.219512195,0.411764706,0.027761662,0.170007511,0.304054054,0.277777778,2Cry 7-2
10,2,Cry 7-2,2,1.0,0.866666667,0.321615933,0.3125,0.465116279,1.0,0.958333333,0.915492958,1.0,0.982419742,0.272757966,0.0,0.604655054,0.689818814,0.609311741,0.0,0.150861231,0.195162854,0.166933916,0.157673944,0.152983453,0.359739253,0.02432162,0.16074489,0.139333473,0.512984135,0.314928013,0.526315789,0.585365854,0.470588235,0.993352791,1.0,0.304054054,0.555555556,2Cry 7-2
11,2,Cry 7-2,3,0.705437861,0.6,0.079150714,0.25,0.069767442,0.192307692,0.791666667,0.633802817,0.9375,0.134976498,0.479643528,0.849491489,0.403577762,0.330275664,0.667817084,0.0,0.141764187,0.321609873,0.100781277,0.210912704,0.137606552,0.275221411,0.135194811,0.169969749,0.142296866,0.76750437,0.118660379,0.789473684,0.43902439,0.823529412,0.420199215,0.338199277,0.506756757,0.833333333,2Cry 7-2
12,2,Eating 3,1,0.406819013,0.533333333,0.791086724,0.640625,1.0,1.0,0.0,0.633802817,0.25625,1.0,0.583410933,0.118853152,0.798839328,0.835043392,0.646616541,0.571428571,0.279225884,0.290321396,0.254034322,0.307371733,0.272822998,0.298889262,0.133311173,0.265651779,0.284796241,0.770692865,0.303985195,0.526315789,0.707317073,0.823529412,0.442298446,0.36447599,0.574324324,0.722222222,2Eating 3
13,2,Eating 3,2,0.780889769,0.666666667,0.167406268,0.1875,0.558139535,1.0,0.791666667,0.683098592,0.9375,0.916111542,0.655955171,0.183521579,0.539894044,0.506475855,0.688787185,0.0,0.271392141,0.200742878,0.27201392,0.270913256,0.276349657,0.073218507,0.31285997,0.247006522,0.292808878,0.859914793,0.26338293,0.789473684,0.707317073,0.852941176,0.565647643,0.355736115,0.641891892,0.833333333,2Eating 3
14,2,Eating 3,3,0.562326187,0.533333333,0.181361371,0.3125,0.279069767,0.5,0.75,0.556338028,0.625,0.31153958,0.653214613,0.678815,0.435030048,0.345000957,0.639588101,0.0,0.308696338,0.171652398,0.337347753,0.285292413,0.286628782,0.397299182,0.077438169,0.295747593,0.30880715,0.75131017,0.156240124,0.789473684,0.463414634,0.764705882,0.594743187,0.326224871,0.513513514,0.833333333,2Eating 3
15,2,Eating 3,4,0.450636214,0.4,0.209194229,0.25,0.441860465,0.5,0.458333333,0.281690141,0.5625,0.906940372,0.460074496,0.104001906,0.56078487,0.449952629,0.577827548,0.276595745,0.323722458,0.185563187,0.337347753,0.285292413,0.335149591,0.192932465,0.144998465,0.295747593,0.315840989,0.752233156,0.078323271,0.789473684,0.390243902,0.823529412,0.139629111,0.266147767,0.472972973,0.833333333,2Eating 3
16,2,Eating 3,5,0.726942174,0.6,0.484151237,0.5,0.604651163,0.769230769,0.458333333,0.795774648,0.75,0.732153759,0.719023974,0.310915868,0.921437726,0.753143187,0.857617729,0.547368421,0.314391542,0.214661216,0.308860155,0.320094941,0.313538359,0.303116446,0.143737581,0.294114264,0.311601785,0.8509926,0.086717655,0.947368421,0.43902439,0.882352941,0.5359261,0.194782397,0.574324324,0.944444444,2Eating 3
17,2,Eating 3,6,0.847055216,0.666666667,0.370712581,0.46875,0.488372093,0.769230769,0.666666667,0.852112676,0.8125,0.4201855,0.770402929,0.616182464,0.728093523,0.613278309,0.795835743,0.0,0.321004491,0.21950657,0.308860155,0.322827257,0.306100618,0.346570123,0.154839106,0.302453444,0.317947091,0.728235533,0.222721856,0.736842105,0.43902439,0.764705882,0.380028744,0.054368996,0.574324324,0.722222222,2Eating 3
18,2,Eating 3,7,0.612881384,0.5,0.071230978,0.0,0.139534884,0.461538462,0.958333333,0.281690141,0.8125,0.085800754,0.142315472,0.596381799,0.214732687,0.239275791,0.260133091,0.0,0.334009205,0.13883899,0.399918119,0.334860486,0.326040448,0.468489096,0.152231691,0.292003589,0.339527882,0.549176353,0.067954908,0.631578947,0.292682927,0.588235294,0.294008469,0.161074443,0.371621622,0.666666667,2Eating 3
19,2,Game 4,1,0.360866394,0.4,0.956944632,0.953125,1.0,1.0,0.0,0.64084507,0.18125,0.93556477,0.587588848,0.146255399,0.932061727,0.930902259,0.784561404,0.693333333,0.035266183,0.148373193,0.089386237,0.087047719,0.04166806,0.218149768,0.156140824,0.041741911,0.03999568,0.146304831,0.3305278,0.0,0.219512195,0.235294118,0.278065165,0.045053511,0.27027027,0.0,2Game 4
20,2,Game 4,2,0.771124023,0.6,0.18001066,0.109375,0.558139535,1.0,0.791666667,0.633802817,0.9375,0.841442206,0.340031102,0.077306878,0.43968404,0.462196146,0.529049897,0.0,0.019595468,0.120798459,0.089386237,0.037866034,0.027828848,0.205311392,0.098203435,0.027996641,0.027932848,0.108604623,0.31941584,0.0,0.219512195,0.0,0.490966146,0.077051329,0.27027027,0.055555556,2Game 4
21,2,Game 4,3,0.660555709,0.6,0.085818477,0.1875,0.069767442,0.192307692,0.791666667,0.563380282,0.8125,0.264087942,0.62230333,0.729089497,0.491991117,0.372304832,0.726445744,0.0,0.032887288,0.017049969,0.14718024,0.026826374,0.033394618,0.215636496,0.138090316,0.02759406,0.055494428,0.045226288,0.070499225,0.157894737,0.073170732,0.058823529,0.346276264,0.126032022,0.067567568,0.166666667,2Game 4
22,2,Game 4,4,0.484341796,0.333333333,0.256690713,0.375,0.279069767,0.5,0.75,0.422535211,0.5625,0.332449719,0.412027552,0.467309405,0.516591001,0.451229973,0.662387677,0.0,0.030592223,0.062969547,0.120432602,0.030055474,0.03464817,0.109416435,0.194460715,0.028594762,0.055575432,0.126449009,0.0,0.315789474,0.073170732,0.176470588,0.322744755,0.263875653,0.067567568,0.277777778,2Game 4
23,2,Game 4,5,0.41213137,0.433333333,0.209903423,0.125,0.395348837,0.423076923,0.458333333,0.26056338,0.625,0.666808593,0.275904594,0.123877134,0.735685772,0.584877674,0.599873177,0.626506024,0.057203417,0.284414802,0.120432602,0.126072917,0.035049306,0.487645965,0.057475163,0.089465027,0.030963744,0.234438309,0.20298335,0.315789474,0.268292683,0.176470588,0.72628801,0.392761776,0.202702703,0.277777778,2Game 4
24,2,Game 4,6,0.799157611,0.6,0.516419446,0.5625,0.488372093,0.769230769,0.666666667,0.985915493,0.75,0.598950459,0.942978512,0.530778447,0.917490501,0.738499735,0.938382542,0.317073171,0.121091723,0.261908996,0.13370407,0.126072917,0.140782216,0.13566798,0.17022703,0.128400373,0.129039226,0.153215588,0.282784188,0.157894737,0.268292683,0.058823529,0.605902747,0.242197539,0.202702703,0.155555556,2Game 4
25,2,Game 4,7,0.914414711,0.733333333,0.274258627,0.40625,0.302325581,0.769230769,1.0,0.809859155,0.9375,0.429821414,0.412191933,0.366088362,0.679766089,0.578263572,0.744836775,0.0,0.134728673,0.079343701,0.237419399,0.123313002,0.13224135,0.341146294,0.031682976,0.1260539,0.142809891,0.0,0.01134073,0.157894737,0.0,0.058823529,0.117524619,0.250845636,0.0,0.155555556,2Game 4
26,2,Ice Bucket 6,1,0.385515925,0.466666667,0.878262721,0.75,1.0,1.0,0.0,0.633802817,0.25,0.906267506,0.614263235,0.170182167,0.87044036,0.886856478,0.71758665,0.634146341,0.452721093,0.454253026,0.379243288,0.515524522,0.450760488,0.390145401,0.050257582,0.453720425,0.383769517,0.93138541,0.866428062,0.368421053,1.0,0.705882353,0.607040635,0.252290304,0.972972973,0.611111111,2Ice Bucket 6
27,2,Ice Bucket 6,2,0.898288769,0.733333333,0.24950273,0.359375,0.465116279,1.0,0.958333333,0.845070423,1.0,0.723886361,0.258739556,0.088216875,0.467223841,0.549840971,0.441591784,0.0,0.446682705,0.272704078,0.47569172,0.428421605,0.445913421,0.268666998,0.095058973,0.411179103,0.441970825,0.937522488,1.0,0.368421053,1.0,0.705882353,0.608152603,0.21436946,1.0,0.5,2Ice Bucket 6
28,2,Prepare Speech,1,0.410187742,0.533333333,0.772914841,0.609375,1.0,1.0,0.0,0.633802817,0.28125,0.880724727,0.686652506,0.213332721,0.783789749,0.822904494,0.632710809,0.559139785,0.947186858,0.280681404,1.0,0.873678691,0.917248872,0.503036484,0.102558571,0.839634686,0.927825518,1.0,0.555606173,0.736842105,0.926829268,0.941176471,0.712035504,0.470955973,0.837837838,0.833333333,2Prepare Speech
29,2,Prepare Speech,2,0.784107798,0.666666667,0.174657078,0.1875,0.558139535,1.0,0.791666667,0.704225352,0.9375,0.819871768,0.706912779,0.253687903,0.478834111,0.453686595,0.66114725,0.0,0.899206136,0.181864485,0.920746477,0.803162863,0.887197058,0.365767056,0.199684886,0.781611245,0.895815473,0.703314926,0.058841011,0.736842105,0.365853659,0.764705882,0.316151209,0.381619204,0.439189189,0.833333333,2Prepare Speech
30,2,Prepare Speech,3,0.56609039,0.533333333,0.180000156,0.3125,0.279069767,0.5,0.75,0.542253521,0.625,0.207512543,0.809152663,1.0,0.456107878,0.359384904,0.681380872,0.0,0.889299126,0.223317494,0.920746477,0.822013082,0.868143072,0.458927891,0.148188409,0.781996572,0.880525985,0.767923908,0.086717655,0.842105263,0.414634146,0.823529412,0.450819497,0.234093345,0.506756757,0.833333333,2Prepare Speech
31,2,Prepare Speech,4,0.462763094,0.4,0.223635245,0.25,0.441860465,0.5,0.458333333,0.281690141,0.5625,0.629517775,0.516784446,0.273181846,0.558178776,0.444668131,0.571745152,0.273684211,0.866340289,0.261964578,0.914127802,0.822013082,0.851913756,0.443738288,0.11620225,0.770057167,0.844296987,0.838993789,0.103168565,0.842105263,0.43902439,0.882352941,0.273869522,0.24973687,0.547297297,0.944444444,2Prepare Speech
32,2,Prepare Speech,5,0.712510728,0.566666667,0.48287166,0.4375,0.604651163,0.769230769,0.458333333,0.774647887,0.75,0.684564553,0.694028343,0.329558193,0.817161753,0.631132274,0.827391058,0.279569892,0.847796384,0.267062562,0.888915424,0.779455193,0.828129701,0.389245393,0.051041067,0.762344862,0.824383527,0.755925097,0.188515567,0.631578947,0.43902439,0.882352941,0.144584147,0.193257369,0.506756757,0.722222222,2Prepare Speech
33,2,Prepare Speech,6,0.851611665,0.666666667,0.372291603,0.46875,0.488372093,0.769230769,0.666666667,0.852112676,0.8125,0.445156611,0.778847938,0.591907064,0.705362747,0.594584382,0.746096009,0.0,0.860961343,0.27353358,0.888915424,0.788480115,0.845378573,0.386951856,0.084998085,0.765352719,0.843061678,0.636859972,0.128512905,0.631578947,0.365853659,0.676470588,0.371075833,0.188385187,0.439189189,0.722222222,2Prepare Speech
34,2,Prepare Speech,7,0.619604422,0.533333333,0.068809331,0.0625,0.162790698,0.461538462,0.916666667,0.352112676,0.8125,0.165404708,0.284700887,0.596252338,0.262677089,0.273624603,0.292020374,0.0,0.851166054,0.19915257,0.943570673,0.788480115,0.829533679,0.594272265,0.219359814,0.735699743,0.843075178,0.716533955,0.090494957,0.684210526,0.341463415,0.823529412,0.066264373,0.192117854,0.472972973,0.777777778,2Prepare Speech
35,2,Prepare Speech,8,0.370336805,0.333333333,0.0,0.0,0.0,0.0,0.708333333,0.14084507,0.6875,0.007822878,0.0,0.592827643,0.047736518,0.075984824,0.047645429,0.0,0.847348092,0.233213345,0.907167957,0.816962438,0.825121177,0.614707167,0.282503517,0.736148334,0.838633464,0.860222455,0.030558503,1.0,0.390243902,0.941176471,0.347596974,0.103063208,0.540540541,1.0,2Prepare Speech
36,2,Prepare Speech,9,0.328555372,0.266666667,0.016589059,0.0,0.069767442,0.115384615,0.708333333,0.0,0.625,0.0,0.068523238,0.703113017,0.0,0.0,0.0,0.0,0.812667634,0.432699872,0.816451162,0.816962438,0.802289821,0.412704215,0.067827141,0.751630454,0.753417352,0.876639492,0.040940165,0.947368421,0.390243902,0.941176471,0.119447549,0.204389668,0.574324324,1.0,2Prepare Speech
37,2,rest1,1,0.405122387,0.533333333,0.831199991,0.703125,1.0,1.0,0.0,0.633802817,0.25,0.87158457,0.652876223,0.202991899,0.825472148,0.856733409,0.676346038,0.597701149,0.333737638,0.655750501,0.329671454,0.428421605,0.333795755,0.404763754,0.001553914,0.394805553,0.238853525,0.781993809,0.757069874,0.368421053,1.0,0.705882353,0.881214647,0.741808038,0.614864865,0.611111111,2rest1
38,2,rest1,2,0.777233318,0.6,0.179919691,0.1875,0.558139535,1.0,0.791666667,0.704225352,0.9375,0.759866155,0.522068364,0.199167186,0.502654597,0.471283316,0.692260062,0.0,0.213483896,0.272023694,0.320869298,0.347638893,0.197275614,1.0,1.0,0.173408942,0.220965162,0.425265554,0.184798412,0.421052632,0.341463415,0.470588235,0.343466467,0.230728554,0.304054054,0.388888889,2rest1
39,2,rest1,3,0.658929128,0.6,0.142233287,0.25,0.255813953,0.5,0.791666667,0.563380282,0.8125,0.355192678,0.81606193,0.735956185,0.547491669,0.430765877,0.728372656,0.0,0.184131406,0.056190034,0.2976357,0.164187343,0.180745445,0.382296771,0.038419951,0.163413428,0.195313924,0.414420475,0.171780696,0.421052632,0.341463415,0.470588235,0.386948148,0.298822395,0.304054054,0.388888889,2rest1
40,2,rest1,4,0.391777283,0.333333333,0.188655387,0.3125,0.418604651,0.5,0.5,0.211267606,0.5,0.26273031,0.385823418,0.535797469,0.447960501,0.347752708,0.514354067,0.0,0.163099464,0.038096053,0.28143018,0.143073993,0.157980946,0.430745395,0.059593432,0.142663247,0.180402454,0.439341082,0.066621637,0.473684211,0.219512195,0.529411765,0.0,0.354756423,0.304054054,0.555555556,2rest1
41,2,rest1,5,0.498611994,0.466666667,0.32874299,0.1875,0.441860465,0.5,0.458333333,0.352112676,0.625,0.814551297,0.370480509,0.102136438,0.916086724,0.764992016,0.808270677,0.928571429,0.151387436,0.012509296,0.276414998,0.125548533,0.146882835,0.405230346,0.028314723,0.128969737,0.172909593,0.934984278,0.844783941,0.578947368,1.0,0.647058824,0.666601092,0.286745862,0.864864865,0.655555556,2rest1
42,2,rest2,1,0.385515925,0.466666667,0.878262721,0.75,1.0,1.0,0.0,0.633802817,0.25,0.906267506,0.614263235,0.170182167,0.87044036,0.886856478,0.71758665,0.634146341,0.228818948,0.411489356,0.224079697,0.285568404,0.195938492,0.383065574,0.003080209,0.26014792,0.182555808,0.448330495,0.27054248,0.263157895,0.43902439,0.411764706,0.563720246,0.260981574,0.439189189,0.444444444,2rest2
43,2,rest2,2,0.794129537,0.666666667,0.197875244,0.234375,0.558139535,1.0,0.791666667,0.73943662,0.9375,0.790662536,0.611074062,0.225076764,0.47947127,0.489218776,0.620043259,0.0,0.256128004,0.442496469,0.224079697,0.346203737,0.271903727,0.32152569,0.046169844,0.273059271,0.179956933,0.400883354,0.247049369,0.263157895,0.43902439,0.411764706,0.547449843,0.557234976,0.337837838,0.444444444,2rest2
44,2,rest2,3,0.649175172,0.6,0.073060697,0.15625,0.069767442,0.192307692,0.791666667,0.492957746,0.8125,0.237995439,0.549825506,0.712206052,0.465813213,0.352893362,0.654407102,0.0,0.332387847,0.211313142,0.391764184,0.346203737,0.334932308,0.284574091,0.075798177,0.306738058,0.300288239,0.486413341,0.249618445,0.263157895,0.341463415,0.588235294,0.070810879,0.209083096,0.378378378,0.444444444,2rest2
45,2,rest2,4,0.459224646,0.333333333,0.244581492,0.3125,0.279069767,0.5,0.75,0.35915493,0.55625,0.251397809,0.570349747,0.706995823,0.514293698,0.457427194,0.684210526,0.0,0.301812552,0.265872831,0.290095868,0.305550189,0.300016714,0.337082526,0.04630041,0.29573034,0.274562748,0.387653896,0.264387528,0.263157895,0.341463415,0.352941176,0.413132867,0.159229874,0.378378378,0.388888889,2rest2
46,2,rest2,5,0.420286407,0.433333333,0.213418811,0.125,0.395348837,0.423076923,0.458333333,0.281690141,0.68125,0.66157021,0.21136345,0.092713598,0.737811414,0.573449819,0.558804418,0.641975309,0.215670431,0.26069278,0.246153321,0.244556068,0.22480361,0.282446021,0.059866151,0.217060238,0.181536509,0.139370806,0.096766081,0.263157895,0.12195122,0.117647059,0.447933679,0.135487767,0.135135135,0.222222222,2rest2
47,2,rest3,1,0.402490832,0.533333333,0.841127989,0.71875,1.0,1.0,0.0,0.633802817,0.25,0.908565562,0.67527384,0.195196742,0.834422064,0.862214492,0.684210526,0.604651163,0.241486267,0.280821165,0.255637815,0.311594403,0.23327762,0.48143962,0.15698174,0.223904117,0.208976583,0.449726608,0.156516819,0.421052632,0.292682927,0.529411765,0.230060651,0.127522284,0.337837838,0.477777778,2rest3
48,2,rest3,2,0.769118756,0.6,0.180560155,0.1875,0.558139535,1.0,0.791666667,0.654929577,0.9375,0.839548432,0.387222535,0.099293353,0.507999328,0.47696672,0.700501253,0.0,0.213284522,0.354341668,0.226604346,0.30618497,0.220173826,0.434315816,0.077905775,0.22307595,0.173969394,0.370117172,0.208508067,0.210526316,0.317073171,0.411764706,0.169149214,0.280890085,0.304054054,0.433333333,2rest3
49,2,rest3,3,0.683540853,0.666666667,0.13297229,0.25,0.255813953,0.5,0.791666667,0.626760563,0.8125,0.355256467,0.79196899,0.718297148,0.554166404,0.431182947,0.728372656,0.0,0.122187487,0.123066657,0.192282761,0.150580962,0.106217617,0.461029297,0.084615546,0.120302741,0.127358395,0.429188242,0.292541909,0.210526316,0.317073171,0.470588235,0.112241919,0.149601061,0.405405405,0.433333333,2rest3
50,2,rest3,4,0.382572871,0.333333333,0.187042393,0.3125,0.418604651,0.5,0.5,0.211267606,0.5,0.230934313,0.380702202,0.577780297,0.435209041,0.343707898,0.502923977,0.0,0.097139533,0.078070304,0.185732319,0.150580962,0.095286645,0.749287568,0.88222591,0.082845443,0.113452724,0.515948876,0.113279117,0.578947368,0.292682927,0.558823529,0.359965691,0.107598616,0.378378378,0.555555556,2rest3
51,2,rest3,5,0.493862964,0.433333333,0.305992302,0.125,0.441860465,0.5,0.458333333,0.352112676,0.65625,0.88716648,0.511875459,0.134407815,0.890843105,0.740334848,0.762862212,0.876404494,0.087213339,0.050708929,0.185732319,0.125189744,0.083904396,0.60098333,0.674275303,0.077594635,0.103522995,0.443033024,0.050554897,0.578947368,0.219512195,0.5,0.276715524,0.094011094,0.304054054,0.555555556,2rest3
52,2,rest4,1,0.404590327,0.533333333,0.820762948,0.6875,1.0,1.0,0.0,0.633802817,0.25,0.902872016,0.614980158,0.172005754,0.823554086,0.849420876,0.668660287,0.590909091,0.07769347,0.555868872,0.0,0.210912704,0.112886512,0.322010198,0.056737247,0.138188845,0.001073302,0.684329465,0.200711567,0.526315789,0.43902439,0.764705882,0.158677945,0.329690364,0.472972973,0.722222222,2rest4
53,2,rest4,2,0.774726229,0.6,0.191411255,0.1875,0.558139535,1.0,0.791666667,0.704225352,0.9375,0.719406312,0.311283324,0.116343982,0.526784577,0.494527176,0.735526316,0.0,0.038054586,0.398533052,0.099109549,0.164684128,0.000267424,0.566055965,0.11689233,0.096383671,0.011563308,0.759113593,0.173825695,0.736842105,0.512195122,0.823529412,0.560262782,0.417857567,0.506756757,0.777777778,2rest4
54,2,rest4,3,0.692434615,0.666666667,0.126626913,0.25,0.255813953,0.5,0.791666667,0.612676056,0.8125,0.281610624,0.743417009,0.798036875,0.544249842,0.429928299,0.720095694,0.0,0.0,0.023520594,0.085735731,0.0,0.0,0.0,0.799177985,0.0,0.022829602,0.653473711,0.352108116,0.473684211,0.512195122,0.647058824,0.343816041,0.138302583,0.547297297,0.5,2rest4
55,2,rest4,4,0.391018157,0.333333333,0.173693094,0.3125,0.372093023,0.5,0.583333333,0.211267606,0.5,0.257288893,0.380714353,0.539176875,0.435209041,0.343707898,0.502923977,0.0,0.006917923,0.05697222,0.085735731,0.027405956,0.003927795,0.417524091,0.266535524,0.005475103,0.026069758,0.585172786,0.237486974,0.473684211,0.365853659,0.647058824,0.156511611,0.128867121,0.472972973,0.5,2rest4
56,2,rest4,5,0.481779938,0.433333333,0.31399426,0.125,0.441860465,0.5,0.458333333,0.352112676,0.625,0.880324981,0.515371524,0.138852606,0.872604407,0.739262076,0.746096009,0.857142857,0.024071528,0.062907127,0.128859473,0.027681947,0.030402808,0.27787058,0.038415588,0.025241836,0.033103597,0.76146301,0.110595125,0.736842105,0.414634146,0.882352941,0.134978252,0.216639509,0.506756757,0.822222222,2rest4
57,2,rest5,1,0.410187742,0.533333333,0.772914841,0.609375,1.0,1.0,0.0,0.633802817,0.28125,0.880724727,0.686652506,0.213332721,0.783789749,0.822904494,0.632710809,0.559139785,0.212134112,0.372901019,0.191259254,0.263792675,0.223550058,0.285540964,0.063513297,0.225652469,0.150903531,0.628894375,0.53445247,0.473684211,0.804878049,0.470588235,0.860392308,0.701794998,0.506756757,0.555555556,2rest5
58,2,rest5,2,0.804863917,0.7,0.17816232,0.25,0.558139535,1.0,0.791666667,0.704225352,0.9375,0.84851187,0.464181632,0.130008503,0.505617246,0.472969886,0.700501253,0.0,0.172781904,0.44511322,0.175667838,0.250876273,0.140163797,0.415778416,0.019316398,0.22526139,0.118015944,0.773553106,0.477385237,0.578947368,0.804878049,0.705882353,0.774110771,0.591706739,0.608108108,0.666666667,2rest5
59,2,rest5,3,0.615016773,0.6,0.160109704,0.25,0.255813953,0.5,0.791666667,0.563380282,0.6875,0.27579565,0.75989512,0.821530572,0.544031354,0.431129937,0.736842105,0.0,0.143730916,0.272740886,0.175667838,0.168961996,0.152147752,0.345310444,0.018073683,0.165299808,0.11792144,0.724543592,0.132728232,0.684210526,0.414634146,0.764705882,0.332710547,0.231214618,0.506756757,0.822222222,2rest5
60,2,rest5,4,0.397044127,0.333333333,0.20727458,0.3125,0.441860465,0.5,0.458333333,0.232394366,0.5,0.339971183,0.361079607,0.420680229,0.466735251,0.351344353,0.53250774,0.0,0.108283085,0.321099933,0.161611682,0.16007507,0.088417182,0.435471513,0.019594774,0.156460277,0.076231428,0.524391923,0.295136857,0.421052632,0.414634146,0.588235294,0.302049123,0.091854827,0.439189189,0.388888889,2rest5
61,2,rest5,5,0.536644827,0.466666667,0.306136053,0.1875,0.441860465,0.5,0.458333333,0.352112676,0.73125,0.811808383,0.438820119,0.134744651,0.948179914,0.784953637,0.848684211,0.975,0.023260144,0.192640241,0.089386237,0.087047719,0.035717867,0.364393829,0.053797394,0.03930342,0.0,0.388576882,0.13507211,0.421052632,0.219512195,0.470588235,0.150329217,0.059557907,0.304054054,0.388888889,2rest5
62,2,rest6,1,0.358181144,0.433333333,1.0,1.0,1.0,1.0,0.0,0.683098592,0.14375,0.937695438,0.692124061,0.189023285,0.964665162,0.952555675,0.817251462,0.722222222,0.189448923,0.322020066,0.237419399,0.22531946,0.154354003,0.398967945,0.003514463,0.213759072,0.154994228,0.399001188,0.54658094,0.157894737,0.463414634,0.117647059,0.390585506,0.0,0.506756757,0.166666667,2rest6
63,2,rest6,2,0.751416677,0.6,0.173231985,0.078125,0.558139535,1.0,0.791666667,0.584507042,0.9375,0.800385741,0.26770364,0.060475499,0.417129124,0.450726406,0.515656229,0.0,0.198435857,0.338121848,0.237419399,0.22531946,0.210446264,0.346254184,0.007996798,0.219734527,0.150444509,0.377003266,0.345273195,0.263157895,0.365853659,0.411764706,0.341054373,0.046552732,0.405405405,0.222222222,2rest6
